"compteFab";"numFab";"IdFab";"compteMP";"numMP";"IdMP";"TypeMesure";"Quantite";"Unite";"provenance_mesure";"Conversion";"usage"
"1MI33, r.12 et r.13, 34";1214;924;"1MI33, r.12 et r.13, 34";1214;1209;"longueur";;"aune";;;
"1MI33, r.12 et r.13, 34";1218;925;"1MI33, r.12 et r.13, 34";1217;1216;"longueur";;"aune";;;
"1MI33, r.12 et r.13, 34";1220;926;"1MI33, r.12 et r.13, 34";1220;1218;"longueur";2,00;"aune";;;
"1MI33, r.12 et r.13, 34";1221;927;"1MI33, r.12 et r.13, 34";1221;1219;"longueur";1,00;"aune";;;
"1MI33, r.8 et r. 9, 30";4325;2513;"1MI33, r.8 et r. 9, 30";4325;4217;"longueur";10,00;"aune";;;
"1MI33, r.8 et r. 9, 30";4326;2515;"1MI33, r.8 et r. 9, 30";4326;4218;"longueur";3,00;"aune";;;
"1MI33, r.8 et r. 9, 30";4330;2516;"1MI33, r.8 et r. 9, 30";4330;4221;"pelleterie";;"penne";;;
"1MI33, r.8 et r. 9, 30";4335;2517;"1MI33, r.8 et r. 9, 30";4335;4224;"pelleterie";;"fourrure";;;"doublure"
"1MI33, r.8 et r. 9, 30";4344;2518;"1MI33, r.8 et r. 9, 30";4344;4234;"longueur";2,00;"aune";;;
"1MI33, r.8 et r. 9, 30";4345;2519;"1MI33, r.8 et r. 9, 30";4345;4235;"longueur";2,00;"aune";;;
"1MI33, r.8 et r. 9, 30";4351;2520;"1MI33, r.8 et r. 9, 30";4351;4241;"longueur";0,50;"aune";;;
"1MI33, r.8 et r. 9, 30";4358;2521;"1MI33, r.8 et r. 9, 30";4358;4248;"longueur";;"aune";;;
"1MI33, r.8 et r. 9, 30";4358;2522;"1MI33, r.8 et r. 9, 30";4358;4248;"longueur";;"aune";;;
"1MI33, r.8 et r. 9, 30";4358;2523;"1MI33, r.8 et r. 9, 30";4358;4248;"longueur";;"aune";;;
"1MI33, r.8 et r. 9, 30";4361;2524;"1MI33, r.8 et r. 9, 30";4361;4250;"poids";6,00;"once";;;
"1MI33, r.8 et r. 9, 30";4361;2524;"1MI33, r.8 et r. 9, 30";4361;4251;"poids";5,00;"livre";;;
"1MI33, r.8 et r. 9, 30";4361;2524;"1MI33, r.8 et r. 9, 30";4361;4252;"longueur";7,00;"aune";;;
"1MI33, r.8 et r. 9, 30";4361;2524;"1MI33, r.8 et r. 9, 30";4361;4253;"poids";1,50;"once";;;
"1MI33, r.8 et r. 9, 30";4362;2525;"1MI33, r.8 et r. 9, 30";4362;4254;"longueur";5,50;"aune";;;
"1MI33, r.8 et r. 9, 30";4363;2526;"1MI33, r.8 et r. 9, 30";4363;4255;"longueur";;"aune";;;
"1MI33, r.8 et r. 9, 30";4363;2526;"1MI33, r.8 et r. 9, 30";4363;4256;"longueur";;"aune";;;
"1MI33, r.8 et r. 9, 30";4364;2527;"1MI33, r.8 et r. 9, 30";4364;4257;"longueur";7,00;"aune";;;"doublure"
"1MI33, r.8 et r. 9, 30";4365;2528;"1MI33, r.8 et r. 9, 30";4365;4258;"longueur";3,00;"aune";;;
"1MI33, r.8 et r. 9, 30";4365;2528;"1MI33, r.8 et r. 9, 30";4365;4259;"poids";2,00;"livre";;;
"1MI33, r.8 et r. 9, 30";4365;2528;"1MI33, r.8 et r. 9, 30";4365;4260;"longueur";3,00;"aune";;;
"1MI33, r.8 et r. 9, 30";4365;2528;"1MI33, r.8 et r. 9, 30";4365;4261;"poids";2,00;"once";;;
"1MI33, r.8 et r. 9, 30";4365;2528;"1MI33, r.8 et r. 9, 30";4365;4262;"poids";15,00;"once";;;
"1MI33, r.8 et r. 9, 30";4368;2529;"1MI33, r.8 et r. 9, 30";4368;4267;"longueur";;"aune";;;
"1MI33, r.8 et r. 9, 30";4376;2530;"1MI33, r.8 et r. 9, 30";4376;4278;"longueur";0,50;"aune";;;
"1MI33, r.8 et r. 9, 30";4378;2531;"1MI33, r.8 et r. 9, 30";4378;4280;"longueur";;"aune";;;
"1MI33, r.8 et r. 9, 30";4378;2532;"1MI33, r.8 et r. 9, 30";4378;4280;"longueur";;"aune";;;
"1MI33, r.8 et r. 9, 30";4378;2532;"1MI33, r.8 et r. 9, 30";4379;4281;"longueur";1,00;"aune";;;
"1MI33, r.8 et r. 9, 30";4378;2533;"1MI33, r.8 et r. 9, 30";4378;4280;"longueur";;"aune";;;
"1MI33, r.8 et r. 9, 30";4383;2536;"1MI33, r.8 et r. 9, 30";4383;4287;"longueur";;"aune";;;
"1MI33, r.8 et r. 9, 30";4385;2537;"1MI33, r.8 et r. 9, 30";4385;4288;"longueur";;"aune";;;
"1MI33, r.8 et r. 9, 30";4385;2538;"1MI33, r.8 et r. 9, 30";4385;4288;"longueur";;"aune";;;
"1MI33, r.8 et r. 9, 30";4387;2539;"1MI33, r.8 et r. 9, 30";4387;4290;"longueur";4,00;"aune";;;
"1MI33, r.8 et r. 9, 30";4413;2540;"1MI33, r.8 et r. 9, 30";4413;4315;"longueur";;"aune";;;
"1MI33, r.8 et r. 9, 30";4414;2541;"1MI33, r.8 et r. 9, 30";4413;4315;"longueur";;"aune";;;
"1MI33, r.8 et r. 9, 30";4416;2542;"1MI33, r.8 et r. 9, 30";4416;4318;"longueur";2,00;"aune";;;
"1MI33, r.8 et r. 9, 30";4419;2543;"1MI33, r.8 et r. 9, 30";4419;4322;"longueur";;"aune";;;
"1MI33, r.8 et r. 9, 30";4419;2543;"1MI33, r.8 et r. 9, 30";4419;4323;"longueur";;"aune";;;
"1MI33, r.8 et r. 9, 30";4419;2544;"1MI33, r.8 et r. 9, 30";4419;4322;"longueur";;"aune";;;
"1MI33, r.8 et r. 9, 30";4419;2544;"1MI33, r.8 et r. 9, 30";4419;4323;"longueur";;"aune";;;
"1MI33, r.8 et r. 9, 30";4420;2545;"1MI33, r.8 et r. 9, 30";4420;4324;"longueur";9,00;"aune";;;"doublure"
"1MI33, r.8 et r. 9, 30";4421;2546;"1MI33, r.8 et r. 9, 30";4421;4325;"longueur";12,00;"aune";;;
"1MI33, r.8 et r. 9, 30";4427;2547;"1MI33, r.8 et r. 9, 30";4427;4330;"longueur";6,00;"aune";;;
"1MI33, r.8 et r. 9, 30";4434;2554;"1MI33, r.8 et r. 9, 30";4434;4333;"longueur";3,00;"aune";;;
"1MI33, r.8 et r. 9, 30";4437;2555;"1MI33, r.8 et r. 9, 30";4437;4336;"longueur";;"aune";;;
"1MI33, r.8 et r. 9, 30";4442;2556;"1MI33, r.8 et r. 9, 30";4442;4341;"longueur";;"aune";;;
"1MI33, r.8 et r. 9, 30";4444;2557;"1MI33, r.8 et r. 9, 30";4444;4346;"longueur";;"aune";;;
"1MI33, r.8 et r. 9, 30";4447;2558;"1MI33, r.8 et r. 9, 30";4447;4349;"longueur";2,00;"aune";;;
"1MI33, r.8 et r. 9, 30";4464;2559;"1MI33, r.8 et r. 9, 30";4464;4367;"longueur";;"aune";;;
"1MI33, r.8 et r. 9, 30";4464;2560;"1MI33, r.8 et r. 9, 30";4464;4367;"longueur";;"aune";;;
"1MI33, r.8, 29";4128;2383;"1MI33, r.8, 29";4128;4005;"pelleterie";1,00;"penne";;;"doublure"
"1MI33, r.8, 29";4129;2384;"1MI33, r.8, 29";4129;4006;"pelleterie";1,00;"penne";;;
"1MI33, r.8, 29";4135;2385;"1MI33, r.8, 29";4135;4011;"longueur";19,00;"aune";;;
"1MI33, r.8, 29";4138;2386;"1MI33, r.8, 29";4138;4015;"longueur";9,00;"aune";;;
"1MI33, r.8, 29";4140;2387;"1MI33, r.8, 29";4140;4017;"longueur";8,00;"aune";;;
"1MI33, r.8, 29";4141;2388;"1MI33, r.8, 29";4141;4018;"longueur";5,00;"aune";;;
"1MI33, r.8, 29";4144;2389;"1MI33, r.8, 29";4144;4021;"longueur";;"aune";;;
"1MI33, r.8, 29";4148;2390;"1MI33, r.8, 29";4148;4024;"longueur";;"aune";;;"doublure"
"1MI33, r.8, 29";4148;2391;"1MI33, r.8, 29";4148;4024;"longueur";;"aune";;;"doublure"
"1MI33, r.8, 29";4148;2392;"1MI33, r.8, 29";4148;4024;"longueur";;"aune";;;"doublure"
"1MI33, r.8, 29";4148;2393;"1MI33, r.8, 29";4148;4024;"longueur";;"aune";;;"doublure"
"1MI33, r.8, 29";4149;2394;"1MI33, r.8, 29";4149;4025;"longueur";;"aune";;;
"1MI33, r.8, 29";4150;2395;"1MI33, r.8, 29";4150;4026;"longueur";;"aune";;;
"1MI33, r.8, 29";4151;2396;"1MI33, r.8, 29";4151;4027;"pelleterie";;"penne";;;"doublure"
"1MI33, r.8, 29";4152;2397;"1MI33, r.8, 29";4151;4028;"pelleterie";;"penne";;;
"1MI33, r.8, 29";4157;2398;"1MI33, r.8, 29";4157;4031;"longueur";;"aune";;;"doublure"
"1MI33, r.8, 29";4158;2399;"1MI33, r.8, 29";4158;4032;"longueur";1,50;"aune";;;
"1MI33, r.8, 29";4160;2400;"1MI33, r.8, 29";4160;4034;"longueur";3,00;"aune";;;
"1MI33, r.8, 29";4162;2401;"1MI33, r.8, 29";4162;4036;"longueur";8,00;"aune";;;
"1MI33, r.8, 29";4163;2402;"1MI33, r.8, 29";4163;4037;"longueur";1,00;"aune";;;
"1MI33, r.8, 29";4166;2403;"1MI33, r.8, 29";4166;4040;"longueur";;"aune";;;
"1MI33, r.8, 29";4166;2404;"1MI33, r.8, 29";4166;4040;"longueur";;"aune";;;
"1MI33, r.8, 29";4166;2405;"1MI33, r.8, 29";4166;4040;"longueur";;"aune";;;
"1MI33, r.8, 29";4166;2406;"1MI33, r.8, 29";4166;4040;"longueur";;"aune";;;
"1MI33, r.8, 29";4166;2407;"1MI33, r.8, 29";4166;4040;"longueur";;"aune";;;
"1MI33, r.8, 29";4166;2408;"1MI33, r.8, 29";4166;4041;"longueur";1,50;"aune";;;
"1MI33, r.8, 29";4167;2409;"1MI33, r.8, 29";4167;4042;"longueur";4,00;"aune";;;
"1MI33, r.8, 29";4168;2410;"1MI33, r.8, 29";4168;4043;"longueur";;"aune";;;
"1MI33, r.8, 29";4168;2411;"1MI33, r.8, 29";4168;4043;"longueur";;"aune";;;
"1MI33, r.8, 29";4169;2412;"1MI33, r.8, 29";4169;4044;"longueur";0,50;"aune";;;
"1MI33, r.8, 29";4170;2413;"1MI33, r.8, 29";4170;4045;"longueur";6,00;"aune";;;
"1MI33, r.8, 29";4180;2415;"1MI33, r.8, 29";4180;4056;"longueur";0,50;"aune";;;"manque"
"1MI33, r.8, 29";4181;2416;"1MI33, r.8, 29";4181;4057;"longueur";;"aune";;;
"1MI33, r.8, 29";4184;2417;"1MI33, r.8, 29";4184;4059;"longueur";;"aune";;;
"1MI33, r.8, 29";4184;2417;"1MI33, r.8, 29";4184;4061;"longueur";;"aune";;;
"1MI33, r.8, 29";4184;2418;"1MI33, r.8, 29";4184;4059;"longueur";;"aune";;;
"1MI33, r.8, 29";4184;2418;"1MI33, r.8, 29";4184;4061;"longueur";;"aune";;;
"1MI33, r.8, 29";4184;2419;"1MI33, r.8, 29";4184;4059;"longueur";;"aune";;;
"1MI33, r.8, 29";4184;2419;"1MI33, r.8, 29";4184;4061;"longueur";;"aune";;;
"1MI33, r.8, 29";4184;2420;"1MI33, r.8, 29";4184;4059;"longueur";;"aune";;;
"1MI33, r.8, 29";4184;2420;"1MI33, r.8, 29";4184;4061;"longueur";;"aune";;;
"1MI33, r.8, 29";4184;2421;"1MI33, r.8, 29";4184;4059;"longueur";;"aune";;;
"1MI33, r.8, 29";4184;2421;"1MI33, r.8, 29";4184;4061;"longueur";;"aune";;;
"1MI33, r.8, 29";4185;2422;"1MI33, r.8, 29";4185;4062;"longueur";;"aune";;;
"1MI33, r.8, 29";4185;2423;"1MI33, r.8, 29";4185;4062;"longueur";;"aune";;;
"1MI33, r.8, 29";4185;2424;"1MI33, r.8, 29";4185;4062;"longueur";;"aune";;;
"1MI33, r.8, 29";4186;2425;"1MI33, r.8, 29";4186;4063;"longueur";;"aune";;;
"1MI33, r.8, 29";4186;2427;"1MI33, r.8, 29";4187;4064;"longueur";;"aune";;;
"1MI33, r.8, 29";4186;2428;"1MI33, r.8, 29";4187;4064;"longueur";;"aune";;;
"1MI33, r.8, 29";4187;2426;"1MI33, r.8, 29";4187;4064;"longueur";4,00;"aune";;;
"1MI33, r.8, 29";4188;2429;"1MI33, r.8, 29";4188;4065;"longueur";2,00;"aune";;;"doublure"
"1MI33, r.8, 29";4189;2430;"1MI33, r.8, 29";4189;4066;"longueur";;"aune";;;
"1MI33, r.8, 29";4189;2431;"1MI33, r.8, 29";4189;4066;"longueur";;"aune";;;
"1MI33, r.8, 29";4190;2433;"1MI33, r.8, 29";4190;4067;"longueur";;"aune";;;
"1MI33, r.8, 29";4190;2434;"1MI33, r.8, 29";4190;4067;"longueur";;"aune";;;
"1MI33, r.8, 29";4190;2435;"1MI33, r.8, 29";4190;4067;"longueur";;"aune";;;
"1MI33, r.8, 29";4191;2436;"1MI33, r.8, 29";4191;4068;"longueur";;"aune";;;
"1MI33, r.8, 29";4191;2437;"1MI33, r.8, 29";4191;4068;"longueur";;"aune";;;
"1MI33, r.8, 29";4193;2438;"1MI33, r.8, 29";4193;4070;"longueur";;"aune";;;
"1MI33, r.8, 29";4193;2438;"1MI33, r.8, 29";4193;4071;"longueur";;"aune";;;
"1MI33, r.8, 29";4193;2439;"1MI33, r.8, 29";4193;4070;"longueur";;"aune";;;
"1MI33, r.8, 29";4193;2439;"1MI33, r.8, 29";4193;4071;"longueur";;"aune";;;
"1MI33, r.8, 29";4193;2440;"1MI33, r.8, 29";4193;4070;"longueur";;"aune";;;
"1MI33, r.8, 29";4193;2440;"1MI33, r.8, 29";4193;4071;"longueur";;"aune";;;
"1MI33, r.8, 29";4194;2441;"1MI33, r.8, 29";4194;4072;"longueur";2,50;"aune";;;
"1MI33, r.8, 29";4194;2442;"1MI33, r.8, 29";4194;4073;"longueur";1,25;"aune";;;
"1MI33, r.8, 29";4196;2443;"1MI33, r.8, 29";4196;4075;"longueur";0,87;"aune";;;
"1MI33, r.8, 29";4200;2444;"1MI33, r.8, 29";4200;4079;"longueur";4,66;"aune";;;
"1MI33, r.8, 29";4201;2445;"1MI33, r.8, 29";4201;4080;"longueur";4,50;"aune";;;
"1MI33, r.8, 29";4202;2446;"1MI33, r.8, 29";4202;4081;"longueur";0,82;"aune";;;
"1MI33, r.8, 29";4203;2447;"1MI33, r.8, 29";4203;4082;"longueur";4,00;"aune";;;
"1MI33, r.8, 29";4204;2448;"1MI33, r.8, 29";4204;4083;"longueur";;"aune";;;
"1MI33, r.8, 29";4213;2449;"1MI33, r.8, 29";4213;4094;"longueur";;"aune";;;
"1MI33, r.8, 29";4215;2450;"1MI33, r.8, 29";4215;4096;"longueur";;"aune";;;
"1MI33, r.8, 29";4216;2451;"1MI33, r.8, 29";4216;4097;"longueur";;"aune";;;
"1MI33, r.8, 29";4217;2452;"1MI33, r.8, 29";4217;4098;"longueur";4,50;"aune";;;
"1MI33, r.8, 29";4219;2453;"1MI33, r.8, 29";4219;4100;"longueur";5,00;"aune";;;
"1MI33, r.8, 29";4220;2454;"1MI33, r.8, 29";4220;4101;"longueur";;"aune";;;
"1MI33, r.8, 29";4222;2455;"1MI33, r.8, 29";4222;4102;"longueur";;"aune";;;
"1MI33, r.8, 29";4225;2456;"1MI33, r.8, 29";4225;4105;"longueur";;"aune";;;
"1MI33, r.8, 29";4225;2457;"1MI33, r.8, 29";4225;4105;"longueur";;"aune";;;
"1MI33, r.8, 29";4225;2458;"1MI33, r.8, 29";4225;4106;"longueur";1,00;"aune";;;
"1MI33, r.8, 29";4225;2459;"1MI33, r.8, 29";4211;4091;"longueur";;"aune";;;
"1MI33, r.8, 29";4226;2460;"1MI33, r.8, 29";4226;4108;"longueur";;"aune des grandes";;;
"1MI33, r.8, 29";4226;2461;"1MI33, r.8, 29";4226;4108;"longueur";;"aune des grandes";;;
"1MI33, r.8, 29";4227;2462;"1MI33, r.8, 29";4227;4109;"longueur";1,50;"aune";;;
"1MI33, r.8, 29";4227;2462;"1MI33, r.8, 29";4227;4110;"longueur";1,50;"aune";;;
"1MI33, r.8, 29";4228;2463;"1MI33, r.8, 29";4228;4111;"longueur";1,00;"aune";;;
"1MI33, r.8, 29";4231;2464;"1MI33, r.8, 29";4231;4114;"longueur";;"aune";;;
"1MI33, r.8, 29";4232;2465;"1MI33, r.8, 29";4232;4115;"longueur";;"aune";;;
"1MI33, r.8, 29";4232;2465;"1MI33, r.8, 29";4232;4116;"longueur";;"aune";;;
"1MI33, r.8, 29";4232;2465;"1MI33, r.8, 29";4232;4117;"longueur";;"aune";;;
"1MI33, r.8, 29";4232;2466;"1MI33, r.8, 29";4232;4115;"longueur";;"aune";;;
"1MI33, r.8, 29";4232;2466;"1MI33, r.8, 29";4232;4116;"longueur";;"aune";;;
"1MI33, r.8, 29";4232;2466;"1MI33, r.8, 29";4232;4117;"longueur";;"aune";;;
"1MI33, r.8, 29";4232;2467;"1MI33, r.8, 29";4232;4115;"longueur";;"aune";;;
"1MI33, r.8, 29";4232;2467;"1MI33, r.8, 29";4232;4116;"longueur";;"aune";;;
"1MI33, r.8, 29";4232;2467;"1MI33, r.8, 29";4232;4117;"longueur";;"aune";;;
"1MI33, r.8, 29";4240;2472;"1MI33, r.8, 29";4240;4119;"longueur";;"aune";;;
"1MI33, r.8, 29";4246;2480;"1MI33, r.8, 29";4246;4121;"longueur";20,00;"aune";;;
"1MI33, r.8, 29";4246;2480;"1MI33, r.8, 29";4246;4122;"longueur";6,00;"aune";;;
"1MI33, r.8, 29";4246;2480;"1MI33, r.8, 29";4246;4123;"longueur";2,50;"aune";;;
"1MI33, r.8, 29";4246;2480;"1MI33, r.8, 29";4246;4124;"longueur";6,00;"aune";;;
"1MI33, r.8, 29";4246;2480;"1MI33, r.8, 29";4246;4127;"longueur";2,50;"aune";;;
"1MI33, r.8, 29";4246;2480;"1MI33, r.8, 29";4247;4125;"poids";2,00;"once";;;
"1MI33, r.8, 29";4246;2480;"1MI33, r.8, 29";4247;4126;"poids";2,00;"once";;;
"1MI33, r.8, 29";4268;2486;"1MI33, r.8, 29";4268;4155;"longueur";;"aune";;;
"1MI33, r.8, 29";4268;2486;"1MI33, r.8, 29";4268;4156;"longueur";;"aune";;;
"1MI33, r.8, 29";4268;2486;"1MI33, r.8, 29";4268;4157;"longueur";;"aune";;;
"1MI33, r.8, 29";4271;2487;"1MI33, r.8, 29";4271;4164;"longueur";11,50;"aune";;;
"1MI33, r.8, 29";4271;2487;"1MI33, r.8, 29";4271;4165;"poids";3,00;"once";;;
"1MI33, r.8, 29";4271;2487;"1MI33, r.8, 29";4271;4166;"poids";2,00;"once";;;
"1MI33, r.8, 29";4276;2488;"1MI33, r.8, 29";4276;4173;"longueur";2,25;"aune";;;
"1MI33, r.8, 29";4276;2488;"1MI33, r.8, 29";4276;4174;"longueur";1,00;"aune";;;
"1MI33, r.8, 29";4277;2489;"1MI33, r.8, 29";4277;4176;"longueur";6,00;"aune";;;"coute"
"1MI33, r.8, 29";4279;2490;"1MI33, r.8, 29";4279;4178;"longueur";10,00;"aune";;;
"1MI33, r.8, 29";4280;2491;"1MI33, r.8, 29";4280;4179;"longueur";12,00;"aune";;;
"1MI33, r.8, 29";4282;2492;"1MI33, r.8, 29";4282;4181;"longueur";;"aune";;;
"1MI33, r.8, 29";4283;2493;"1MI33, r.8, 29";4283;4182;"longueur";2,00;"aune";;;
"1MI33, r.8, 29";4284;2494;"1MI33, r.8, 29";4284;4183;"longueur";;"aune";;;
"1MI33, r.8, 29";4285;2495;"1MI33, r.8, 29";4285;4184;"longueur";;"aune";;;
"1MI33, r.8, 29";4288;2496;"1MI33, r.8, 29";4288;4187;"longueur";28,00;"aune";;;
"1MI33, r.8, 29";4291;2499;"1MI33, r.8, 29";4291;4189;"longueur";;"aune";;;
"1MI33, r.8, 29";4291;2500;"1MI33, r.8, 29";4291;4190;"longueur";;"aune";;;
"1MI33, r.8, 29";4295;2501;"1MI33, r.8, 29";4292;4191;"longueur";;"aune";;;"couture"
"1MI33, r.8, 29";4295;2501;"1MI33, r.8, 29";4292;4192;"longueur";;"aune";;;"bouton et froue de gorgière"
"1MI33, r.8, 29";4295;2501;"1MI33, r.8, 29";4293;4193;"pelleterie";500,00;"bête (centaine)";;;
"1MI33, r.8, 29";4295;2501;"1MI33, r.8, 29";4293;4194;"pelleterie";17,00;"bête";;;"jarre"
"1MI33, r.8, 29";4295;2502;"1MI33, r.8, 29";4292;4191;"longueur";;"aune";;;"couture"
"1MI33, r.8, 29";4295;2502;"1MI33, r.8, 29";4292;4192;"longueur";;"aune";;;"bouton et froue de gorgière"
"1MI33, r.8, 29";4295;2502;"1MI33, r.8, 29";4294;4195;"pelleterie";400,00;"bête (centaine)";;;
"1MI33, r.8, 29";4296;2503;"1MI33, r.8, 29";4296;4196;"longueur";9,00;"aune";;;"garnir"
"1MI33, r.8, 29";4301;2504;"1MI33, r.8, 29";4301;4200;"longueur";;"aune";;;
"1MI33, r.8, 29";4305;2505;"1MI33, r.8, 29";4305;4203;"longueur";;"aune";;;
"1MI33, r.8, 29";4306;2506;"1MI33, r.8, 29";4306;4204;"longueur";;"aune";;;
"1MI33, r.8, 29";4307;2507;"1MI33, r.8, 29";4307;4205;"longueur";0,75;"aune";;;
"1MI33, r.8, 29";4308;2508;"1MI33, r.8, 29";4308;4206;"longueur";2,00;"aune";;;
"1MI33, r.8, 29";4309;2509;"1MI33, r.8, 29";4309;4207;"longueur";;"aune";;;
"1MI33, r.8, 29";4310;2510;"1MI33, r.8, 29";4310;4208;"longueur";;"aune";;;
"1MI33, R2,16";2581;1560;"1MI33, R2,16";2581;2444;"longueur";26,00;"aune";;;
"1MI33, R2,16";2581;1560;"1MI33, R2,16";2581;2445;"longueur";23,00;"toise";;;
