"compte";"numTrans";"Personne";"Nombre"
"1MI33, r. 6 et r.7, 27";3769;13;"1"
"1MI33, r. 6 et r.7, 27";3770;1483;"1"
"1MI33, r. 6 et r.7, 27";3770;1484;"1"
"1MI33, r. 6 et r.7, 27";3771;1483;"1"
"1MI33, r. 6 et r.7, 27";3772;1485;"1"
"1MI33, r. 6 et r.7, 27";3774;1486;"1"
"1MI33, r. 6 et r.7, 27";3775;48;"1"
"1MI33, r. 6 et r.7, 27";3776;13;"1"
"1MI33, r. 6 et r.7, 27";3776;403;"1"
"1MI33, r. 6 et r.7, 27";3777;686;"1"
"1MI33, r. 6 et r.7, 27";3778;1453;"1"
"1MI33, r. 6 et r.7, 27";3779;285;"1"
"1MI33, r. 6 et r.7, 27";3780;515;"1"
"1MI33, r. 6 et r.7, 27";3781;1577;"1"
"1MI33, r. 6 et r.7, 27";3782;1477;"1"
"1MI33, r. 6 et r.7, 27";3783;1453;"1"
"1MI33, r. 6 et r.7, 27";3784;1720;"1"
"1MI33, r. 6 et r.7, 27";3785;513;"1"
"1MI33, r. 6 et r.7, 27";3786;31;"1"
"1MI33, r. 6 et r.7, 27";3787;1721;"1"
"1MI33, r. 6 et r.7, 27";3787;1722;"1"
"1MI33, r. 6 et r.7, 27";3788;214;"1"
"1MI33, r. 6 et r.7, 27";3789;425;"1"
"1MI33, r. 6 et r.7, 27";3790;83;"1"
"1MI33, r. 6 et r.7, 27";3790;1709;"1"
"1MI33, r. 6 et r.7, 27";3791;83;"1"
"1MI33, r. 6 et r.7, 27";3792;10;"1"
"1MI33, r. 6 et r.7, 27";3792;454;"1"
"1MI33, r. 6 et r.7, 27";3793;214;"1"
"1MI33, r. 6 et r.7, 27";3794;83;"1"
"1MI33, r. 6 et r.7, 27";3796;383;"1"
"1MI33, r. 6 et r.7, 27";3796;1483;"1"
"1MI33, r. 6 et r.7, 27";3796;1484;"1"
"1MI33, r. 6 et r.7, 27";3797;1483;"1"
"1MI33, r. 6 et r.7, 27";3797;1484;"1"
"1MI33, r. 6 et r.7, 27";3798;1485;"1"
"1MI33, r. 6 et r.7, 27";3800;383;"1"
"1MI33, r. 6 et r.7, 27";3800;1483;"1"
"1MI33, r. 6 et r.7, 27";3800;1484;"1"
"1MI33, r. 6 et r.7, 27";3801;1483;"1"
"1MI33, r. 6 et r.7, 27";3801;1484;"1"
"1MI33, r. 6 et r.7, 27";3801;1485;"1"
"1MI33, r. 6 et r.7, 27";3802;13;"1"
"1MI33, r. 6 et r.7, 27";3803;13;"1"
"1MI33, r. 6 et r.7, 27";3804;1723;"1"
"1MI33, r. 6 et r.7, 27";3805;1455;"1"
"1MI33, r. 6 et r.7, 27";3806;140;"1"
"1MI33, r. 6 et r.7, 27";3807;13;"1"
"1MI33, r. 6 et r.7, 27";3809;13;"1"
"1MI33, r. 6 et r.7, 27";3810;428;"1"
"1MI33, r. 6 et r.7, 27";3811;527;"1"
"1MI33, r. 6 et r.7, 27";3812;653;"1"
"1MI33, r. 6 et r.7, 27";3813;162;"1"
"1MI33, r. 6 et r.7, 27";3813;521;"1"
"1MI33, r. 6 et r.7, 27";3813;572;"1"
"1MI33, r. 6 et r.7, 27";3813;742;"1"
"1MI33, r. 6 et r.7, 27";3813;882;"1"
"1MI33, r. 6 et r.7, 27";3813;1326;"1"
"1MI33, r. 6 et r.7, 27";3813;1332;"1"
"1MI33, r. 6 et r.7, 27";3813;1697;"1"
"1MI33, r. 6 et r.7, 27";3814;1317;"1"
"1MI33, r. 6 et r.7, 27";3815;13;"1"
"1MI33, r. 6 et r.7, 27";3816;1697;"1"
"1MI33, r. 6 et r.7, 27";3817;383;"1"
"1MI33, r. 6 et r.7, 27";3817;1483;"1"
"1MI33, r. 6 et r.7, 27";3817;1484;"1"
"1MI33, r. 6 et r.7, 27";3817;1485;"1"
"1MI33, r. 6 et r.7, 27";3818;383;"1"
"1MI33, r. 6 et r.7, 27";3818;1483;"1"
"1MI33, r. 6 et r.7, 27";3818;1484;"1"
"1MI33, r. 6 et r.7, 27";3819;83;"1"
"1MI33, r. 6 et r.7, 27";3819;1709;"1"
"1MI33, r. 6 et r.7, 27";3820;83;"1"
"1MI33, r. 6 et r.7, 27";3820;1709;"1"
"1MI33, r. 6 et r.7, 27";3821;1645;"1"
"1MI33, r. 6 et r.7, 27";3822;1724;"1"
"1MI33, r. 6 et r.7, 27";3823;1326;"1"
"1MI33, r. 6 et r.7, 27";3824;1609;"1"
"1MI33, r. 6 et r.7, 27";3825;83;"1"
"1MI33, r. 6 et r.7, 27";3826;83;"1"
"1MI33, r. 6 et r.7, 27";3828;471;"1"
"1MI33, r. 6 et r.7, 27";3829;513;"1"
"1MI33, r. 6 et r.7, 27";3830;1725;"1"
"1MI33, r. 6 et r.7, 27";3832;1495;"1"
"1MI33, r. 6 et r.7, 27";3833;13;"1"
"1MI33, r. 6 et r.7, 27";3834;197;"1"
"1MI33, r. 6 et r.7, 27";3835;556;"1"
"1MI33, r. 6 et r.7, 27";3836;1726;"1"
"1MI33, r. 6 et r.7, 27";3837;13;"1"
"1MI33, r. 6 et r.7, 27";3838;1640;"1"
"1MI33, r. 6 et r.7, 27";3839;454;"1"
"1MI33, r. 6 et r.7, 27";3839;572;"1"
"1MI33, r. 6 et r.7, 27";3840;1570;"1"
"1MI33, r. 6 et r.7, 27";3840;1610;"1"
"1MI33, r. 6 et r.7, 27";3841;1598;"1"
"1MI33, r. 6 et r.7, 27";3843;13;"1"
"1MI33, r. 6 et r.7, 27";3845;1570;"1"
"1MI33, r. 6 et r.7, 27";3845;1610;"1"
"1MI33, r. 6 et r.7, 27";3847;140;"1"
"1MI33, r. 6 et r.7, 27";3848;521;"1"
"1MI33, r. 6 et r.7, 27";3849;1730;"1"
"1MI33, r. 6 et r.7, 27";3851;294;"1"
"1MI33, r. 6 et r.7, 27";3852;294;"1"
"1MI33, r. 6 et r.7, 27";3853;692;"1"
"1MI33, r. 6 et r.7, 27";3854;692;"1"
"1MI33, r. 6 et r.7, 27";3855;471;"1"
"1MI33, r. 7 et r.8, 28";3858;14;"1"
"1MI33, r. 7 et r.8, 28";3859;1486;"1"
"1MI33, r. 7 et r.8, 28";3860;1735;"1"
"1MI33, r. 7 et r.8, 28";3861;513;"1"
"1MI33, r. 7 et r.8, 28";3862;407;"1"
"1MI33, r. 7 et r.8, 28";3863;1736;"1"
"1MI33, r. 7 et r.8, 28";3864;448;"1"
"1MI33, r. 7 et r.8, 28";3865;1697;"1"
"1MI33, r. 7 et r.8, 28";3866;1737;"1"
"1MI33, r. 7 et r.8, 28";3867;1717;"1"
"1MI33, r. 7 et r.8, 28";3868;1738;"1"
"1MI33, r. 7 et r.8, 28";3869;1739;"1"
"1MI33, r. 7 et r.8, 28";3870;597;"1"
"1MI33, r. 7 et r.8, 28";3871;1645;"1"
"1MI33, r. 7 et r.8, 28";3872;682;"1"
"1MI33, r. 7 et r.8, 28";3873;83;"1"
"1MI33, r. 7 et r.8, 28";3873;1709;"1"
"1MI33, r. 7 et r.8, 28";3874;83;"1"
"1MI33, r. 7 et r.8, 28";3875;40;"1"
"1MI33, r. 7 et r.8, 28";3876;89;"1"
"1MI33, r. 7 et r.8, 28";3876;257;"1"
"1MI33, r. 7 et r.8, 28";3876;360;"1"
"1MI33, r. 7 et r.8, 28";3876;661;"1"
"1MI33, r. 7 et r.8, 28";3877;83;"1"
"1MI33, r. 7 et r.8, 28";3879;83;"1"
"1MI33, r. 7 et r.8, 28";3879;1709;"1"
"1MI33, r. 7 et r.8, 28";3880;83;"1"
"1MI33, r. 7 et r.8, 28";3880;1709;"1"
"1MI33, r. 7 et r.8, 28";3881;40;"1"
"1MI33, r. 7 et r.8, 28";3884;49;"1"
"1MI33, r. 7 et r.8, 28";3886;263;"1"
"1MI33, r. 7 et r.8, 28";3887;83;"1"
"1MI33, r. 7 et r.8, 28";3887;1709;"1"
"1MI33, r. 7 et r.8, 28";3888;83;"1"
"1MI33, r. 7 et r.8, 28";3888;1709;"1"
"1MI33, r. 7 et r.8, 28";3889;1709;"1"
"1MI33, r. 7 et r.8, 28";3890;83;"1"
"1MI33, r. 7 et r.8, 28";3890;1709;"1"
"1MI33, r. 7 et r.8, 28";3891;83;"1"
"1MI33, r. 7 et r.8, 28";3892;83;"1"
"1MI33, r. 7 et r.8, 28";3894;83;"1"
"1MI33, r. 7 et r.8, 28";3895;89;"1"
"1MI33, r. 7 et r.8, 28";3896;83;"1"
"1MI33, r. 7 et r.8, 28";3897;83;"1"
"1MI33, r. 7 et r.8, 28";3898;83;"1"
"1MI33, r. 7 et r.8, 28";3898;1709;"1"
"1MI33, r. 7 et r.8, 28";3899;83;"1"
"1MI33, r. 7 et r.8, 28";3899;1709;"1"
"1MI33, r. 7 et r.8, 28";3900;83;"1"
"1MI33, r. 7 et r.8, 28";3901;83;"1"
"1MI33, r. 7 et r.8, 28";3902;40;"1"
"1MI33, r. 7 et r.8, 28";3903;83;"1"
"1MI33, r. 7 et r.8, 28";3903;1709;"1"
"1MI33, r. 7 et r.8, 28";3904;83;"1"
"1MI33, r. 7 et r.8, 28";3905;83;"1"
"1MI33, r. 7 et r.8, 28";3906;556;"1"
"1MI33, r. 7 et r.8, 28";3907;13;"1"
"1MI33, r. 7 et r.8, 28";3908;1332;"1"
"1MI33, r. 7 et r.8, 28";3909;383;"1"
"1MI33, r. 7 et r.8, 28";3909;1382;"1"
"1MI33, r. 7 et r.8, 28";3909;1483;"1"
"1MI33, r. 7 et r.8, 28";3910;1485;"1"
"1MI33, r. 7 et r.8, 28";3912;40;"1"
"1MI33, r. 7 et r.8, 28";3913;1439;"1"
"1MI33, r. 7 et r.8, 28";3914;1442;"1"
"1MI33, r. 7 et r.8, 28";3914;1742;"1"
"1MI33, r. 7 et r.8, 28";3915;493;"2"
"1MI33, r. 7 et r.8, 28";3915;1743;"1"
"1MI33, r. 7 et r.8, 28";3916;1744;"1"
"1MI33, r. 7 et r.8, 28";3917;1495;"1"
"1MI33, r. 7 et r.8, 28";3918;1577;"1"
"1MI33, r. 7 et r.8, 28";3918;1745;"1"
"1MI33, r. 7 et r.8, 28";3919;332;"1"
"1MI33, r. 7 et r.8, 28";3919;576;"1"
"1MI33, r. 7 et r.8, 28";3920;31;"1"
"1MI33, r. 7 et r.8, 28";3920;468;"1"
"1MI33, r. 7 et r.8, 28";3920;576;"1"
"1MI33, r. 7 et r.8, 28";3920;1326;"1"
"1MI33, r. 7 et r.8, 28";3920;1337;"1"
"1MI33, r. 7 et r.8, 28";3920;1564;"1"
"1MI33, r. 7 et r.8, 28";3922;1746;"1"
"1MI33, r. 7 et r.8, 28";3923;47;"1"
"1MI33, r. 7 et r.8, 28";3924;13;"1"
"1MI33, r. 7 et r.8, 28";3925;83;"1"
"1MI33, r. 7 et r.8, 28";3926;83;"1"
"1MI33, r. 7 et r.8, 28";3928;13;"1"
"1MI33, r. 7 et r.8, 28";3929;13;"1"
"1MI33, r. 7 et r.8, 28";3929;403;"1"
"1MI33, r. 7 et r.8, 28";3930;187;"plusieurs"
"1MI33, r. 7 et r.8, 28";3931;13;"1"
"1MI33, r. 7 et r.8, 28";3931;187;"1"
"1MI33, r. 7 et r.8, 28";3933;13;"1"
"1MI33, r. 7 et r.8, 28";3934;13;"1"
"1MI33, r. 7 et r.8, 28";3935;13;"1"
"1MI33, r. 7 et r.8, 28";3936;823;"1"
"1MI33, r. 7 et r.8, 28";3939;83;"1"
"1MI33, r. 7 et r.8, 28";3940;383;"1"
"1MI33, r. 7 et r.8, 28";3940;1483;"1"
"1MI33, r. 7 et r.8, 28";3940;1484;"1"
"1MI33, r. 7 et r.8, 28";3942;83;"1"
"1MI33, r. 7 et r.8, 28";3943;13;"1"
"1MI33, r. 7 et r.8, 28";3944;13;"1"
"1MI33, r. 7 et r.8, 28";3945;13;"1"
"1MI33, r. 7 et r.8, 28";3945;83;"1"
"1MI33, r. 7 et r.8, 28";3946;13;"1"
"1MI33, r. 7 et r.8, 28";3947;553;"1"
"1MI33, r. 7 et r.8, 28";3949;162;"1"
"1MI33, r. 7 et r.8, 28";3950;83;"1"
"1MI33, r. 7 et r.8, 28";3951;1;"1"
"1MI33, r. 7 et r.8, 28";3952;1751;"1"
"1MI33, r. 7 et r.8, 28";3953;378;"1"
"1MI33, r. 7 et r.8, 28";3954;360;"1"
"1MI33, r. 7 et r.8, 28";3954;1747;"1"
"1MI33, r. 7 et r.8, 28";3955;83;"1"
"1MI33, r. 7 et r.8, 28";3956;378;"1"
"1MI33, r. 7 et r.8, 28";3957;1319;"1"
"1MI33, r. 7 et r.8, 28";3958;1692;"1"
"1MI33, r. 7 et r.8, 28";3959;13;"1"
"1MI33, r. 7 et r.8, 28";3960;83;"1"
"1MI33, r. 7 et r.8, 28";3961;521;"1"
"1MI33, r. 7 et r.8, 28";3962;13;"1"
"1MI33, r. 7 et r.8, 28";3963;187;"plusieurs"
"1MI33, r. 7 et r.8, 28";3964;1723;"1"
"1MI33, r. 7 et r.8, 28";3965;13;"1"
"1MI33, r. 7 et r.8, 28";3966;1723;"1"
"1MI33, r. 7 et r.8, 28";3967;1486;"1"
"1MI33, r. 7 et r.8, 28";3968;13;"1"
"1MI33, r. 7 et r.8, 28";3969;112;"1"
"1MI33, r. 7 et r.8, 28";3970;83;"1"
"1MI33, r. 7 et r.8, 28";3971;83;"1"
"1MI33, r. 7 et r.8, 28";3973;248;"1"
"1MI33, r. 7 et r.8, 28";3973;1747;"1"
"1MI33, r. 7 et r.8, 28";3974;13;"1"
"1MI33, r. 7 et r.8, 28";3975;13;"1"
"1MI33, r. 7 et r.8, 28";3976;13;"1"
"1MI33, r. 7 et r.8, 28";3977;13;"1"
"1MI33, r. 7 et r.8, 28";3978;10;"1"
"1MI33, r. 7 et r.8, 28";3978;378;"1"
"1MI33, r. 7 et r.8, 28";3978;521;"1"
"1MI33, r. 7 et r.8, 28";3978;1697;"1"
"1MI33, r. 7 et r.8, 28";3979;112;"1"
"1MI33, r. 7 et r.8, 28";3980;113;"1"
"1MI33, r. 7 et r.8, 28";3981;113;"1"
"1MI33, r. 7 et r.8, 28";3982;4;"1"
"1MI33, r. 7 et r.8, 28";3983;1752;"1"
"1MI33, r. 7 et r.8, 28";3984;1752;"1"
"1MI33, r. 7 et r.8, 28";3985;83;"1"
"1MI33, r. 7 et r.8, 28";3986;83;"1"
"1MI33, r. 7 et r.8, 28";3987;1752;"1"
"1MI33, r. 7 et r.8, 28";3988;493;"plusieurs"
"1MI33, r. 7 et r.8, 28";3989;493;"plusieurs"
"1MI33, r. 7 et r.8, 28";3990;1339;"1"
"1MI33, r. 7 et r.8, 28";3991;13;"1"
"1MI33, r. 7 et r.8, 28";3992;1332;"1"
"1MI33, r. 7 et r.8, 28";3993;448;"1"
"1MI33, r. 7 et r.8, 28";3994;1609;"1"
"1MI33, r. 7 et r.8, 28";3995;1753;"1"
"1MI33, r. 7 et r.8, 28";3997;1326;"1"
"1MI33, r. 7 et r.8, 28";3998;83;"1"
"1MI33, r. 7 et r.8, 28";3999;1754;"1"
"1MI33, r. 7 et r.8, 28";4000;1747;"1"
"1MI33, r. 7 et r.8, 28";4001;355;"1"
"1MI33, r. 7 et r.8, 28";4001;1755;"1"
"1MI33, r. 7 et r.8, 28";4002;1486;"1"
"1MI33, r. 7 et r.8, 28";4003;1238;"1"
"1MI33, r. 7 et r.8, 28";4004;1703;"1"
"1MI33, r. 7 et r.8, 28";4006;1756;"1"
"1MI33, r. 7 et r.8, 28";4007;4;"1"
"1MI33, r. 7 et r.8, 28";4008;1610;"1"
"1MI33, r. 7 et r.8, 28";4009;83;"1"
"1MI33, r. 7 et r.8, 28";4010;1757;"1"
"1MI33, r. 7 et r.8, 28";4011;1486;"1"
"1MI33, r. 7 et r.8, 28";4012;1758;"1"
"1MI33, r. 7 et r.8, 28";4014;1759;"1"
"1MI33, r. 7 et r.8, 28";4015;1760;"1"
"1MI33, r. 7 et r.8, 28";4016;1761;"1"
"1MI33, r. 7 et r.8, 28";4017;1486;"1"
"1MI33, r. 7 et r.8, 28";4018;493;"1"
"1MI33, r. 7 et r.8, 28";4019;1762;"1"
"1MI33, r. 7 et r.8, 28";4020;83;"1"
"1MI33, r. 7 et r.8, 28";4023;1610;"1"
"1MI33, r. 7 et r.8, 28";4023;1763;"1"
"1MI33, r. 7 et r.8, 28";4024;622;"1"
"1MI33, r. 7 et r.8, 28";4025;1765;"1"
"1MI33, r. 7 et r.8, 28";4026;83;"1"
"1MI33, r. 7 et r.8, 28";4027;348;"1"
"1MI33, r. 7 et r.8, 28";4027;1486;"1"
"1MI33, r. 7 et r.8, 28";4028;355;"1"
"1MI33, r. 7 et r.8, 28";4028;414;"1"
"1MI33, r. 7 et r.8, 28";4028;1762;"1"
"1MI33, r. 7 et r.8, 28";4029;348;"1"
"1MI33, r. 7 et r.8, 28";4030;1767;"1"
"1MI33, r. 7 et r.8, 28";4031;348;"1"
"1MI33, r. 7 et r.8, 28";4032;83;"1"
"1MI33, r. 7 et r.8, 28";4033;83;"1"
"1MI33, r. 7 et r.8, 28";4037;1483;"1"
"1MI33, r. 7 et r.8, 28";4038;83;"1"
"1MI33, r. 7 et r.8, 28";4039;13;"1"
"1MI33, r. 7 et r.8, 28";4040;1483;"1"
"1MI33, r. 7 et r.8, 28";4040;1484;"1"
"1MI33, r. 7 et r.8, 28";4042;83;"1"
"1MI33, r. 7 et r.8, 28";4043;13;"1"
"1MI33, r. 7 et r.8, 28";4045;83;"1"
"1MI33, r. 7 et r.8, 28";4046;13;"1"
"1MI33, r. 7 et r.8, 28";4047;1768;"1"
"1MI33, r. 7 et r.8, 28";4049;83;"1"
"1MI33, r. 7 et r.8, 28";4050;271;"1"
"1MI33, r. 7 et r.8, 28";4051;217;"1"
"1MI33, r. 7 et r.8, 28";4052;31;"1"
"1MI33, r. 7 et r.8, 28";4053;25;"1"
"1MI33, r. 7 et r.8, 28";4054;499;"1"
"1MI33, r. 7 et r.8, 28";4054;1483;"1"
"1MI33, r. 7 et r.8, 28";4054;1484;"1"
"1MI33, r. 7 et r.8, 28";4055;83;"1"
"1MI33, r. 7 et r.8, 28";4055;1709;"1"
"1MI33, r. 7 et r.8, 28";4056;83;"1"
"1MI33, r. 7 et r.8, 28";4057;40;"1"
"1MI33, r. 7 et r.8, 28";4058;98;"1"
"1MI33, r. 7 et r.8, 28";4059;348;"1"
"1MI33, r. 7 et r.8, 28";4060;13;"1"
"1MI33, r. 7 et r.8, 28";4061;83;"1"
"1MI33, r. 7 et r.8, 28";4064;1486;"1"
"1MI33, r. 7 et r.8, 28";4065;497;"1"
"1MI33, r. 7 et r.8, 28";4066;1769;"1"
"1MI33, r. 7 et r.8, 28";4067;1486;"1"
"1MI33, r. 7 et r.8, 28";4068;1770;"1"
"1MI33, r. 7 et r.8, 28";4069;354;"1"
"1MI33, r. 7 et r.8, 28";4069;355;"1"
"1MI33, r. 7 et r.8, 28";4069;1771;"1"
"1MI33, r. 7 et r.8, 28";4070;1772;"1"
"1MI33, r. 7 et r.8, 28";4072;741;"1"
"1MI33, r. 7 et r.8, 28";4073;455;"1"
"1MI33, r. 7 et r.8, 28";4074;383;"1"
"1MI33, r. 7 et r.8, 28";4074;1483;"1"
"1MI33, r. 7 et r.8, 28";4074;1484;"1"
"1MI33, r. 7 et r.8, 28";4075;92;"1"
"1MI33, r. 7 et r.8, 28";4077;493;"1"
"1MI33, r. 7 et r.8, 28";4078;1773;"1"
"1MI33, r. 7 et r.8, 28";4079;743;"1"
"1MI33, r. 7 et r.8, 28";4080;83;"1"
"1MI33, r. 7 et r.8, 28";4081;682;"1"
"1MI33, r. 7 et r.8, 28";4082;1775;"1"
"1MI33, r. 7 et r.8, 28";4083;1776;"1"
"1MI33, r. 7 et r.8, 28";4089;383;"1"
"1MI33, r. 7 et r.8, 28";4089;1483;"1"
"1MI33, r. 7 et r.8, 28";4089;1484;"1"
"1MI33, r. 7 et r.8, 28";4090;13;"1"
"1MI33, r. 7 et r.8, 28";4091;348;"1"
"1MI33, r. 7 et r.8, 28";4092;1777;"1"
"1MI33, r. 7 et r.8, 28";4094;1778;"1"
"1MI33, r. 7 et r.8, 28";4095;1779;"1"
"1MI33, r. 7 et r.8, 28";4096;1780;"1"
"1MI33, r. 7 et r.8, 28";4097;1483;"1"
"1MI33, r. 7 et r.8, 28";4098;13;"1"
"1MI33, r. 7 et r.8, 28";4099;1702;"1"
"1MI33, r. 7 et r.8, 28";4100;1697;"1"
"1MI33, r. 7 et r.8, 28";4102;83;"1"
"1MI33, r. 7 et r.8, 28";4103;13;"1"
"1MI33, r. 7 et r.8, 28";4104;1782;"1"
"1MI33, r. 7 et r.8, 28";4105;383;"1"
"1MI33, r. 7 et r.8, 28";4105;1382;"1"
"1MI33, r. 7 et r.8, 28";4105;1483;"1"
"1MI33, r. 7 et r.8, 28";4106;1483;"1"
"1MI33, r. 7 et r.8, 28";4106;1484;"1"
"1MI33, r. 7 et r.8, 28";4106;1485;"1"
"1MI33, r. 7 et r.8, 28";4107;1485;"1"
"1MI33, r. 7 et r.8, 28";4108;471;"1"
"1MI33, r. 7 et r.8, 28";4108;513;"1"
"1MI33, r. 7 et r.8, 28";4108;1459;"1"
"1MI33, r. 7 et r.8, 28";4109;187;"4"
"1MI33, r. 7 et r.8, 28";4110;13;"1"
"1MI33, r. 7 et r.8, 28";4111;83;"1"
"1MI33, r. 7 et r.8, 28";4112;500;"1"
"1MI33, r. 7 et r.8, 28";4113;188;"2"
"1MI33, r. 7 et r.8, 28";4114;83;"1"
"1MI33, r. 7 et r.8, 28";4115;1709;"1"
"1MI33, r. 7 et r.8, 28";4116;83;"1"
"1MI33, r. 7 et r.8, 28";4117;89;"1"
"1MI33, r. 7 et r.8, 28";4117;348;"1"
"1MI33, r. 7 et r.8, 28";4117;507;"1"
"1MI33, r. 7 et r.8, 28";4117;1747;"1"
"1MI33, r. 7 et r.8, 28";4117;1764;"1"
"1MI33, r. 7 et r.8, 28";4118;89;"1"
"1MI33, r. 7 et r.8, 28";4119;83;"1"
"1MI33, r. 7 et r.8, 28";4120;1709;"1"
"1MI33, r. 7 et r.8, 28";4121;83;"1"
"1MI33, r. 7 et r.8, 28";4124;13;"1"
"1MI33, r. 7 et r.8, 28";4124;403;"1"
"1MI33, r. 7 et r.8, 28";4125;83;"1"
"1MI33, r. 7 et r.8, 28";4126;348;"1"
"1MI33, r. 9, 31";750;259;"1"
"1MI33, r. 9, 31";751;377;"1"
"1MI33, r. 9, 31";752;13;"1"
"1MI33, r. 9, 31";753;197;"1"
"1MI33, r. 9, 31";756;197;"1"
"1MI33, r. 9, 31";757;48;"1"
"1MI33, r. 9, 31";757;83;"1"
"1MI33, r. 9, 31";757;383;"1"
"1MI33, r. 9, 31";757;724;"1"
"1MI33, r. 9, 31";758;48;"1"
"1MI33, r. 9, 31";758;83;"1"
"1MI33, r. 9, 31";758;383;"1"
"1MI33, r. 9, 31";758;1301;"1"
"1MI33, r. 9, 31";759;83;"1"
"1MI33, r. 9, 31";760;348;"1"
"1MI33, r. 9, 31";760;350;"1"
"1MI33, r. 9, 31";761;348;"1"
"1MI33, r. 9, 31";761;350;"1"
"1MI33, r. 9, 31";762;346;"1"
"1MI33, r. 9, 31";763;83;"1"
"1MI33, r. 9, 31";764;82;"1"
"1MI33, r. 9, 31";764;84;"1"
"1MI33, r. 9, 31";764;98;"1"
"1MI33, r. 9, 31";764;129;"1"
"1MI33, r. 9, 31";764;387;"1"
"1MI33, r. 9, 31";766;83;"1"
"1MI33, r. 9, 31";767;84;"1"
"1MI33, r. 9, 31";768;80;"1"
"1MI33, r. 9, 31";768;83;"1"
"1MI33, r. 9, 31";769;112;"plusieurs"
"1MI33, r. 9, 31";771;80;"1"
"1MI33, r. 9, 31";771;83;"1"
"1MI33, r. 9, 31";772;395;"1"
"1MI33, r. 9, 31";773;13;"1"
"1MI33, r. 9, 31";775;196;"1"
"1MI33, r. 9, 31";776;358;"1"
"1MI33, r. 9, 31";777;83;"1"
"1MI33, r. 9, 31";778;401;"1"
"1MI33, r. 9, 31";779;13;"1"
"1MI33, r. 9, 31";780;48;"1"
"1MI33, r. 9, 31";780;72;"1"
"1MI33, r. 9, 31";781;13;"1"
"1MI33, r. 9, 31";782;83;"1"
"1MI33, r. 9, 31";783;13;"1"
"1MI33, r. 9, 31";783;403;"1"
"1MI33, r. 9, 31";784;196;"3"
"1MI33, r. 9, 31";785;405;"1"
"1MI33, r. 9, 31";786;408;"1"
"1MI33, r. 9, 31";787;377;"plusieurs"
"1MI33, r. 9, 31";788;409;"1"
"1MI33, r. 9, 31";789;410;"1"
"1MI33, r. 9, 31";790;48;"1"
"1MI33, r. 9, 31";790;72;"1"
"1MI33, r. 9, 31";791;129;"1"
"1MI33, r. 9, 31";792;413;"1"
"1MI33, r. 9, 31";793;414;"1"
"1MI33, r. 9, 31";793;415;"1"
"1MI33, r. 9, 31";793;416;"1"
"1MI33, r. 9, 31";794;13;"1"
"1MI33, r. 9, 31";795;129;"1"
"1MI33, r. 9, 31";796;417;"1"
"1MI33, r. 9, 31";796;418;"1"
"1MI33, r. 9, 31";797;420;"1"
"1MI33, r. 9, 31";799;83;"1"
"1MI33, r. 9, 31";800;83;"1"
"1MI33, r. 9, 31";802;83;"1"
"1MI33, r. 9, 31";803;82;"1"
"1MI33, r. 9, 31";803;84;"1"
"1MI33, r. 9, 31";804;13;"1"
"1MI33, r. 9, 31";805;13;"1"
"1MI33, r. 9, 31";807;83;"1"
"1MI33, r. 9, 31";808;83;"1"
"1MI33, r. 9, 31";810;83;"1"
"1MI33, r. 9, 31";811;83;"1"
"1MI33, r. 9, 31";812;424;"1"
"1MI33, r. 9, 31";813;13;"1"
"1MI33, r. 9, 31";815;83;"1"
"1MI33, r. 9, 31";817;112;"2"
"1MI33, r. 9, 31";818;426;"1"
"1MI33, r. 9, 31";819;197;"1"
"1MI33, r. 9, 31";820;427;"1"
"1MI33, r. 9, 31";820;428;"1"
"1MI33, r. 9, 31";821;354;"1"
"1MI33, r. 9, 31";822;13;"1"
"1MI33, r. 9, 31";823;432;"1"
"1MI33, r. 9, 31";824;83;"1"
"1MI33, r. 9, 31";825;80;"1"
"1MI33, r. 9, 31";826;84;"1"
"1MI33, r. 9, 31";827;13;"1"
"1MI33, r. 9, 31";827;83;"1"
"1MI33, r. 9, 31";828;88;"1"
"1MI33, r. 9, 31";829;436;"1"
"1MI33, r. 9, 31";829;437;"1"
"1MI33, r. 9, 31";829;438;"1"
"1MI33, r. 9, 31";829;439;"1"
"1MI33, r. 9, 31";830;350;"1"
"1MI33, r. 9, 31";831;214;"1"
"1MI33, r. 9, 31";832;441;"1"
"1MI33, r. 9, 31";833;442;"1"
"1MI33, r. 9, 31";834;31;"1"
"1MI33, r. 9, 31";835;443;"1"
"1MI33, r. 9, 31";835;444;"1"
"1MI33, r. 9, 31";836;446;"1"
"1MI33, r. 9, 31";837;48;"1"
"1MI33, r. 9, 31";838;83;"1"
"1MI33, r. 9, 31";839;449;"1"
"1MI33, r. 9, 31";840;451;"1"
"1MI33, r. 9, 31";841;451;"1"
"1MI33, r. 9, 31";842;13;"1"
"1MI33, r. 9, 31";843;83;"1"
"1MI33, r. 9, 31";844;455;"1"
"1MI33, r. 9, 31";845;409;"1"
"1MI33, r. 9, 31";846;162;"1"
"1MI33, r. 9, 31";847;456;"1"
"1MI33, r. 9, 31";848;236;"1"
"1MI33, r. 9, 31";849;458;"1"
"1MI33, r. 9, 31";850;80;"1"
"1MI33, r. 9, 31";850;83;"1"
"1MI33, r. 9, 31";851;459;"1"
"1MI33, r. 9, 31";852;13;"1"
"1MI33, r. 9, 31";853;13;"1"
"1MI33, r. 9, 31";856;462;"1"
