"Id";"Type";"Famille";"Nom";"Couleur";"CaracCouleur";"CaracFacture";"Ville";"Region"
8939;"F";"NA";"gris";;;;;
8940;"E";"soie";"damas d'or";;;;;
8941;"F";"NA";"martre sibeline";;;;;
8942;"E";"soie";"brocard";;;;;
8943;"E";"soie";"velours";;;;;
8944;"M";"NA";"perle";;;;;
8945;"E";"soie";"tiercelin";"rouge";;;;
8946;"M";"soie";"frenges";;;;;
8947;"M";"laine";"bifette";;;;;
8948;"E";"soie";"tiercelin";"rouge";;;;
8949;"E";"soie";"tiercelin";"rouge";;;;
8950;"E";"soie";"tiercelin";"blanc";;;;
8951;"E";"soie";"bifette";;;;;
8952;"E";"soie";"tiercelin";"rouge";;;;
8953;"E";"soie";"tiercelin";"blanc";;;;
8954;"E";"soie";"tiercelin";"rouge";;;;
8955;"E";"toile";"toile";"ardent";;;;
8956;"M";"NA";"papier d'argent";;;;;
8957;"O";"NA";"or de chypre";;;;;
8958;"M";"NA";"argent de chypr";;;;;
8959;"E";"soie";"satin";"rouge";;;;
8960;"E";"soie";"satin";;;;;
8961;"E";"toile";"toile";"ardent";;;;
8962;"E";"soie";"brocard d'or";;;"fin";;
8963;"E";"soie";"brocard d'or";;;"fin";"Lucques";"Italie"
8964;"E";"soie";"damas";"noir";;;;
8965;"E";"toile";"toile";"ardent";;;;
8966;"M";"soie";"frenges";;;;;
8967;"M";"soie";"soie";;;;;
8968;"M";"NA";"bouton";;;;;
8969;"E";"soie";"taffetas";"rouge";;;;
8970;"E";"toile";"toile";"blanc";;;;
8971;"E";"toile";"toile";"pers";;;;
8972;"E";"toile";"toile";;;;;
8973;"E";"laine";"brunette";"noir";;;"Saint-Loup";"Bourgogne"
8974;"F";"NA";"agneau";"noir";;;;
8975;"E";"laine";"écarlate";;;;"Bruxelles";"Brabant"
8976;"E";"laine";"yraigne";"yraigne";;;"Bruxelles";"Brabant"
8977;"E";"laine";"vert";"vert";;;"Rouen";"Normandie"
8978;"E";"laine";"gris";"gris";;;"Montivilliers";"Normandie"
8979;"E";"laine";"drap";;;;"Montluel";"Bresse"
8980;"E";"laine";"gris";"gris";;;"Maurienne";"Savoie"
8981;"E";"laine";"pers";"pers";;;"Lormaye";"île-de-France"
8982;"E";"laine";"gris";"gris";;;"Maurienne";"Savoie"
8983;"E";"toile";"toile";;;;;
8984;"F";"NA";"vair";;;;;
8985;"O";"NA";"bollion d'or";;;;;
8986;"E";"laine";"écarlate";;;;;
8987;"E";"laine";"écarlate";"verdelet";;;"Angleterre";"Angleterre"
8988;"F";"NA";"martre";;;;;
8989;"E";"soie";"velours";"noir";;;;
8990;"E";"laine";"rouge";"rouge";;;;
8991;"E";"soie";"velours";"cramoisi";;"broché or";;
8992;"E";"laine";"brunette";"noir";;;;
8993;"E";"laine";"vert";"vert";;;"Rouen";"Normandie"
8994;"E";"laine";"vert";"vert";;;"Rouen";"Normandie"
8995;"E";"laine";"blanc";"blanc";;;"Perpignan";"Languedoc"
8996;"E";"laine";"vert";"vert";;;;
8997;"E";"laine";"vert";"vert";;;;
8998;"E";"laine";"vert";"vert";;;"Pont-d'Arche";"Normandie"
8999;"E";"laine";"vert";"vert";;;"Louvier";"Normandie"
9000;"E";"soie";"velours";;;"figuré broché d'or";;
9001;"E";"laine";"écarlate";;;;;
9002;"E";"laine";"écarlate";;;;;
9003;"E";"soie";"tiercelin";;;;;
9004;"E";"laine";"écarlate";;;;;
9005;"E";"toile";"toile";;;;"Reims";"Champagne"
9006;"E";"toile";"toile";;;;;
9007;"M";"NA";"coton";;;;;
9008;"M";"soie";"soie";"noir";;;;
9009;"E";"mélangé";"futaine";;;;;
9010;"E";"toile";"toile";;;;"Reims";"Champagne"
9011;"E";"toile";"toile";;;;;
9012;"M";"NA";"coton";;;;;
9013;"M";"soie";"soie";;;;;
9014;"E";"toile";"toile";;;;;
9015;"F";"NA";"vair";;;;;
9016;"E";"toile";"toile";;;;;
9017;"F";"NA";"vair";;;;;
9018;"E";"laine";"vert";"vert";;;"Louvier";"Normandie"
9019;"E";"laine";"pers";"pers";;;"Pont-d'Arche";"Normandie"
9020;"E";"laine";"gris";"gris";;;"Fougère";"Normandie"
9021;"E";"laine";"gris";"gris";;;"Mont-Pinchon";"Normandie"
9022;"E";"laine";"écarlate";;;;;
9023;"E";"laine";"blanc";;;;;
9024;"E";"laine";"pers";;;;;
9025;"E";"laine";"blanc";"blanc";;;;
9026;"F";"NA";"gris";;;"9 tires";;
9027;"F";"NA";"gris";;;;;
9028;"F";"NA";"écureuil";"blanc";;;;
9029;"F";"NA";"vair";;;;;
9030;"F";"NA";"gris";;;"9 tires";;
9031;"E";"laine";"gris";;;"10 tires";;
9032;"E";"mélangé";"futaine";;;;;
9033;"E";"soie";"cendal";"rouge";;;;
9034;"E";"soie";"cendal";"blanc";;;;
9035;"M";"soie";"frenges";;;;;
9036;"F";"NA";"martre";;;;;
9037;"F";"NA";"martre";;;;;
9038;"F";"NA";"martre";;;;;
9039;"F";"NA";"martre";;;;;
9040;"F";"NA";"martre";;;;;
9041;"F";"NA";"martre";;;;;
9042;"F";"NA";"martre";;;;;
9043;"E";"laine";"brunette";"noir";;;"Lierre";"Belgique"
9044;"E";"laine";"brunette";"noir";;;"Saint-Loup";"Bourgogne"
9045;"E";"laine";"vert";"vert";;;"Louvier";"Normandie"
9046;"E";"laine";"vert";"vert";;;;
9047;"E";"laine";"rouge";"rouge";;;;
9048;"E";"laine";"gris";"gris";;;"Saint-Marcel";"île-de-France"
9049;"E";"laine";"blanc";"blanc";;;"Gignac";"Languedoc"
9050;"E";"laine";"rouge";;;;;
9051;"E";"laine";"blanc";"blanc";;;;
9052;"E";"laine";"noir";"noir";;;;
9053;"E";"laine";"gris";"gris";"brun";;"Saint-Loup";"Bourgogne"
9054;"E";"laine";"blanc";"blanc";;;"Gignac";"Languedoc"
9055;"E";"laine";"pers";"pers";;;"Saint-Loup";"Bourgogne"
9056;"E";"laine";"blanc";"blanc";;;"Gignac";"Languedoc"
9057;"E";"laine";"morée";"morée";;;;
9058;"E";"laine";"pers";"pers";;;;
9059;"E";"laine";"pers";"pers";;;"Saint-Genix";"inconnue"
9060;"E";"laine";"drap";;;;;
9061;"E";"laine";"écarlate";;;;"Bruxelles";"Brabant"
9062;"E";"laine";"rouge";"rouge";;;"Malines";"Brabant"
9063;"E";"laine";"bure";;;;"Milan";"Italie"
9064;"E";"laine";"bocacin";"pers";;;;
9065;"E";"laine";"bocacin";"noir";;;;
9066;"E";"toile";"toile";"blanc";;"prime";;
9067;"E";"laine";"gris";"gris";;;"Maurienne";"Savoie"
9068;"E";"laine";"gris";"gris";"obscur";;"Saint-Loup";"Bourgogne"
9069;"E";"laine";"brunette";"noir";;;"Lormaye";"île-de-France"
9070;"E";"laine";"brunette";"noir";;;"Malines";"Brabant"
9071;"E";"soie";"soie";"noir";;;;
9072;"E";"soie";"velours";"pers et bleu";;;;
9073;"E";"laine";"brunette";;;;;
9074;"E";"laine";"brunette";"noir";;;;
9075;"E";"toile";"toile";;;;;
9076;"E";"laine";"noir";"noir";;;;
9077;"E";"laine";"brunette";"noir";;;"Lierre";"Belgique"
9078;"E";"laine";"brunette";"noir";;;"Lierre";"Belgique"
9079;"E";"laine";"drap";;;;"Lierre";"Belgique"
9080;"E";"laine";"brunette";"noir";;;"Bernay";"Normandie"
9081;"F";"NA";"martre";;;;;
9082;"F";"NA";"martre";;;;;
9083;"F";"NA";"gris";;;"10 tires";;
9084;"F";"NA";"gris";;;"9 tires";;
9085;"E";"laine";"écarlate";;;;;
9086;"E";"laine";"vert";"vert";;;;
9087;"E";"soie";"velours";"vert";;;;
9088;"E";"soie";"velours";"pers";;;;
9089;"O";"NA";"sonail";;;"argent doré";;
9090;"E";"laine";"vert";"vert";;;;
9091;"E";"soie";"damasquin";"noir";;"broché or à fleur";;
9092;"E";"soie";"damasquin";"vert";;;;
9093;"E";"soie";"satin";"noir";;"pointe rouge et blan";;
9094;"E";"soie";"damasquin";"noir";;;;
9095;"E";"soie";"damasquin";"noir";;;;
9096;"E";"soie";"damasquin";"noir";;;;
9097;"E";"laine";"écarlate";;;;"Montivilliers";"Normandie"
9098;"E";"laine";"drap";"pers";;;"Rouen";"Normandie"
9099;"E";"soie";"damas";;;;;
9100;"E";"soie";"taffetas";"vert";;;;
9101;"E";"soie";"tiercelin";;;;;
9102;"E";"soie";"taffetas";"vert";;;;
9103;"E";"soie";"cendal";"graine";;;;
9104;"E";"soie";"tiercelin";"rouge";;;;
9105;"E";"soie";"tiercelin";"blanc";;;;
9106;"M";"soie";"cordon";;;;;
9107;"M";"NA";"bouton";;;;;
9108;"M";"NA";"bouton";;;"petit";;
9109;"M";"soie";"soie";;;;;
9110;"E";"toile";"toile";"ardent";;;;
9111;"O";"NA";"feuille ag";;;;;
9112;"O";"NA";"feuille d'or";;;;;
9113;"M";"soie";"fil d'or";;;;;
9114;"E";"soie";"tiercelin";"rouge";;;;
9115;"E";"soie";"recama";;;;;
9116;"E";"soie";"damas";;;;;
9117;"M";"soie";"frenges";;;"sarrasine";;
9118;"E";"toile";"toile";;;;;
9119;"E";"soie";"soie";;;;;
9120;"E";"laine";"gris";"gris";;;"Saint-Loup";"Bourgogne"
9121;"E";"laine";"gris";"gris";;;"Fougère";"Normandie"
9122;"E";"laine";"gris";"gris";;;"Saint-Loup";"Bourgogne"
9123;"E";"laine";"gris";"gris";;;"Saint-Loup";"Bourgogne"
9124;"E";"laine";"gris";"gris";;;"Viconté";"Normandie"
9125;"E";"laine";"brunette";"noir";;;"Bernay";"Normandie"
9126;"E";"laine";"brunette";"noir";;;"Saint-Loup";"Bourgogne"
9127;"E";"laine";"blanc";"blanc";;;"Harfleur";"Normandie"
9128;"E";"laine";"gris";"gris";;;"Saint-Loup";"Bourgogne"
9129;"E";"laine";"gris";"gris";;;"Saint-Loup";"Bourgogne"
9130;"E";"laine";"gris";"gris";;;"Saint-Loup";"Bourgogne"
9131;"E";"laine";"gris";"gris";;;"Fougère";"Normandie"
9132;"E";"laine";"blanc";"blanc";;;"Clostre";"Dauphiné"
9133;"F";"NA";"fourrure";;;;;
9134;"E";"mélangé";"futaine";"blanc";;;;
9135;"E";"toile";"toile";;;;;
9136;"M";"NA";"coton";;;;;
9137;"M";"NA";"étoupe";;;;;
9138;"O";"NA";"boucle";;;;;
9139;"O";"NA";"cloux";;;;;
9140;"O";"NA";"mordant";;;;;
9141;"M";"NA";"coton";;;;;
9142;"E";"toile";"toile";"blanc";;;;
9143;"E";"toile";"toile";"noir";;;;
9144;"M";"soie";"soie";"vert";;;;
9145;"M";"NA";"fil";;;;;
9146;"E";"soie";"velours";"vert";;;;
9147;"M";"soie";"tissu";"noir";;;;
9148;"E";"laine";"drap";;;;;
9149;"E";"laine";"noir";"noir";;;"Malines";"Brabant"
9150;"E";"laine";"gris";"gris";;;"Saint-Loup";"Bourgogne"
9151;"E";"laine";"gris";"gris";;;"Saint-Loup";"Bourgogne"
9152;"E";"laine";"gris";"gris";;;"Saint-Loup";"Bourgogne"
9153;"E";"laine";"gris";"gris";;;"Viconté";"Normandie"
9154;"F";"NA";"agneau";"noir";;;;
9155;"O";"NA";"sonail";;;;;
9156;"O";"NA";"sonail";;;;;
9157;"E";"laine";"brunette";"noir";;;"Malines";"Brabant"
9158;"E";"laine";"pers";"pers";;;"Bernay";"Normandie"
9159;"M";"NA";"perle";;;;;
9160;"E";"soie";"satin";"noir";;;;
9161;"E";"laine";"rouge";"rouge";;;"Louvier";"Normandie"
9162;"E";"laine";"rouge";"rouge";;;"Louvier";"Normandie"
9163;"E";"laine";"rouge";"rouge";;;"Louvier";"Normandie"
9164;"E";"laine";"rouge";"rouge";;;"Louvier";"Normandie"
9165;"E";"laine";"blanc";"blanc";;;"Bourges";"Berry"
9166;"E";"laine";"blanc";"blanc";;;"Bourges";"Berry"
9167;"E";"laine";"blanc";"blanc";;;"Aubertans";"champagne"
9168;"E";"laine";"blanc";"blanc";;;"Clostre";"Dauphiné"
9169;"E";"laine";"pers";"pers";;;"Montivilliers";"Normandie"
9170;"E";"laine";"gris";"gris";;;"Evreux";"Normandie"
9171;"O";"NA";"rivet d'argent";;;;;
9172;"E";"soie";"tiercelin";"rouge";;;;
9173;"E";"soie";"taffetas";"rouge";;;;
9174;"E";"toile";"toile";;;;"Reims";"champagne"
9175;"M";"NA";"lance";;;;;
9176;"E";"soie";"tiercelin";;;;;
9177;"E";"laine";"pers";"pers";;;;
9178;"M";"soie";"soie";"pers";;;;
9179;"E";"laine";"noir";"noir";;;;
9180;"E";"mélangé";"futaine";;;;;
9181;"E";"laine";"noir";"noir";;;;
9182;"E";"laine";"noir";"noir";;;;
9183;"E";"laine";"brunette";"noir";;;"Lierre";"Belgique"
9184;"E";"toile";"toile";;;;;
9185;"E";"laine";"vert";"vert";;;;
9186;"E";"soie";"satin";"pers";;"figuré";;
9187;"E";"laine";"brunette";"noir";;;;
9188;"E";"laine";"écarlate";;;;;
9189;"M";"NA";"estoffis";;;;;
9190;"F";"NA";"agneau";"noir";;;;
9191;"M";"NA";"aiguillettes";;;"argent doré";;
9192;"M";"NA";"aiguillettes";;;"argent";;
9193;"O";"NA";"argent";;;"rot";;
9194;"F";"NA";"écureuil";;;;;
9195;"F";"NA";"écureuil";;;;;
9196;"E";"laine";"noir";"noir";;;;
9197;"E";"toile";"toile";;;;;
9198;"E";"toile";"toile";;;;"Reims";"champagne"
9199;"E";"toile";"toile";"blanc";;;;
9200;"E";"toile";"toile";"pers";;;;
9201;"M";"soie";"soie";"pers";;;;
9202;"M";"NA";"fil de lin";;;;;
9203;"M";"NA";"coton";;;;;
9204;"E";"soie";"satin";"pers";;"figuré";;
9205;"E";"laine";"rouge";"rouge";;;"Malines";"Brabant"
9206;"E";"laine";"rouge";"rouge";;;"Malines";"Brabant"
9207;"E";"laine";"écarlate";;;;;
9208;"E";"soie";"tiercelin";;;;;
9209;"E";"toile";"toile";"rouge";;;;
9210;"E";"laine";"brunette";"noir";;;"Lierre";"Belgique"
9211;"E";"laine";"brunette";"noir";;;"Saint-Loup";"Bourgogne"
9212;"F";"NA";"agneau";"noir";;;;
9213;"E";"laine";"vert";"vert";;;;
9214;"F";"NA";"renard";;;;;
9215;"F";"NA";"gris";;;"10 tires";;
9216;"F";"NA";"gris";;;"9 tires";;
9217;"M";"NA";"flocard";"rouge";;;;
9218;"E";"soie";"recama";"pers";;;;
9219;"E";"toile";"bougran";"pers";;;;
9220;"E";"laine";"brunette";"noir";;;"Bernay";"Normandie"
9221;"E";"laine";"brunette";"noir";;;"Lierre";"Belgique"
9222;"E";"laine";"brunette";"noir";;;"Saint-Loup";"Bourgogne"
9223;"E";"laine";"brunette";"noir";;;"Chimay";"Hainaut"
9224;"E";"laine";"brunette";"noir";;;"Saint-Loup";"Bourgogne"
9225;"E";"laine";"brunette";"noir";;;"Lierre";"Belgique"
9226;"F";"NA";"agneau";"noir";;;;
9227;"F";"NA";"agneau";"noir";;;;
9228;"P";"NA";"chamoix";;;"petit";;
9229;"E";"mélangé";"futaine";"noir";;;;
9230;"E";"toile";"toile";;;;;
9231;"E";"toile";"toile";;;;"Reims";"champagne"
9232;"M";"NA";"coton";;;;;
9233;"M";"soie";"soie";"noir";;;;
9234;"E";"toile";"toile";;;"gros";;
9235;"F";"NA";"martre";;;;;
9236;"E";"laine";"écarlate";;;;;
9237;"E";"soie";"soie";"noir";;;;
9238;"E";"laine";"vert";"vert";;;;
9239;"E";"laine";"brunette";"noir";;;"Lierre";"Belgique"
9240;"E";"laine";"brunette";"noir";;;"Saint-Loup";"Bourgogne"
9241;"E";"laine";"brunette";"noir";;;"Chimay";"Hainaut"
9242;"E";"laine";"brunette";"noir";;;"Malines";"Brabant"
9243;"E";"laine";"brunette";"noir";;;"Saint-Denis";"île-de-France"
9244;"E";"laine";"brunette";"noir";;;"Bernay";"Normandie"
9245;"E";"laine";"blanc";"blanc";;;"Perpignan";"Languedoc"
9246;"F";"NA";"agneau";"noir";;;;
9247;"E";"toile";"toile";;;"gros";;
9248;"E";"laine";"blanc";"blanc";;;;
9249;"E";"soie";"velours";"noir";;;;
9250;"E";"soie";"drap d'or";;;;;
9251;"E";"soie";"tiercelin";"rouge";;;;
9252;"E";"laine";"sarge";"noir";;;;
9253;"M";"soie";"soie";;;;;
9254;"M";"NA";"estoffis";;;;;
9255;"E";"soie";"velours";"noir";;;;
9256;"E";"soie";"velours";"noir";;;;
9257;"E";"laine";"gris";"gris";;;"Montivilliers";"Normandie"
9258;"E";"laine";"vert";"vert";;;;
9259;"E";"laine";"vert";"vert";;;;
9260;"E";"laine";"brunette";"noir";;;;
9261;"E";"laine";"brunette";"noir";;;;
9262;"E";"laine";"blanc";"blanc";;;;
9263;"E";"laine";"rouge";"rouge";;;;
9264;"E";"laine";"drap";;;;;
9265;"O";"NA";"sonail";;;"petit";;
9266;"E";"laine";"vert";"vert";;"fin";"Montivilliers";"Normandie"
9267;"E";"laine";"rouge";"rouge";;;"Malines";"Brabant"
9268;"E";"laine";"rouge";"rouge";;;"Courtray";"Flandres"
9269;"E";"laine";"blanc";"blanc";;;"Carcassonne";"Languedoc"
9270;"E";"laine";"blanc";"blanc";;;"Perpignan";"Languedoc"
9271;"E";"laine";"blanc";"blanc";;;"Suippes";"Champagne"
9272;"E";"laine";"vert";"vert";;;"Rouen";"Normandie"
9273;"O";"NA";"paillette dorée";;;;;
9274;"E";"laine";"brunette";"noir";;;"Lierre";"Belgique"
9275;"E";"laine";"gris";"gris";;;"Montivilliers";"Normandie"
9276;"M";"soie";"tissu";"rouge";;;;
9277;"F";"NA";"martre";;;;;
9278;"F";"NA";"martre";;;;;
9279;"E";"laine";"brunette";"noir";;;;
9280;"E";"soie";"velours";"cramoisi";;"haut et bas";;
9281;"E";"laine";"écarlate";;;"neuf";;
9282;"E";"laine";"écarlate";;;"neuf";;
9283;"F";"NA";"gris";;;;;
9284;"F";"NA";"gris";;;;;
9285;"E";"laine";"rouge";"rouge";;;;
9286;"E";"laine";"blanc";"blanc";;;;
9287;"E";"soie";"tiercelin";"noir";;;;
9288;"O";"NA";"bollion d'argen";;;;;
9289;"E";"toile";"toile";;;;;
9290;"P";"NA";"daim";;;;;
9291;"O";"NA";"sonail";;;;;
9292;"M";"soie";"tissu";"rouge";;;;
9293;"E";"soie";"tiercelin";"noir";;;;
9294;"E";"soie";"boqueran";"noir";;;"Paris";"île-de-France"
9295;"E";"laine";"gris";"gris";;;;
9296;"E";"laine";"vert";"vert";;;;
9297;"E";"laine";"vert";"vert";;;;
9298;"E";"laine";"frise";"noir";;;;
9299;"E";"mélangé";"futaine";"blanc";;;;
9300;"E";"laine";"gris";"gris";;;;
9301;"E";"laine";"blanc";"blanc";;;;
9302;"E";"laine";"vert";"vert";;;;
9303;"E";"soie";"drap d'or";"blanc";;;;
9304;"E";"soie";"drap d'or";"rouge";;;;
9305;"E";"soie";"drap d'or";"vert";;;;
9306;"E";"toile";"toile";;;;;
9307;"E";"toile";"toile";;;"prime";"Reims";"Champagne"
9308;"E";"toile";"toile";;;;"Reims";"Champagne"
9309;"M";"NA";"coton";;;;;
9310;"E";"soie";"soie";"blanc";;;;
9311;"M";"NA";"fil";"blanc";;;;
9312;"M";"soie";"soie";"noir";;;;
9313;"M";"NA";"fil";"noir";;;;
9314;"E";"soie";"velours";"noir";;;;
9315;"E";"mélangé";"futaine";;;;;
9316;"E";"laine";"vert";"obscur";;;;
9317;"M";"NA";"estoffis";;;;;
9318;"E";"soie";"velours";"noir";;;;
9319;"M";"NA";"coton";;;;;
9320;"M";"NA";"estoffis";;;;;
9321;"E";"laine";"rouge";"rouge";;;;
9322;"E";"laine";"vert";"vert";;;;
9323;"E";"laine";"rouge";"rouge";;;"Louvier";"Normandie"
9324;"E";"laine";"brunette";"noir";;;"Saint-Loup";"Bourgogne"
9325;"E";"laine";"brunette";"noir";;;"Lormaye";"île-de-France"
9326;"E";"laine";"vert";"vert";;;"Lormaye";"île-de-France"
9327;"E";"laine";"blanc";"blanc";;;"Bourg-en -Bresse";"Bresse"
9328;"E";"laine";"vert";"vert";;;"Louvier";"Normandie"
9329;"E";"laine";"blanc";"blanc";;;"Evreux";"Normandie"
9330;"E";"laine";"blanc";"blanc";;;"Gignac";"Languedoc"
9331;"E";"toile";"toile";;;;;
9332;"E";"laine";"blanc";"blanc";;;"Gignac";"Languedoc"
9333;"E";"soie";"baudequin";;;"brocheé d'or de Chyp";;
9334;"E";"soie";"velours";"vert";;;;
9335;"E";"soie";"velours";"rayé de graine";;;;
9336;"E";"soie";"taffetas";"vert";;;;
9337;"E";"soie";"velours";"vert";;;;
9338;"E";"soie";"velours";"vert";;;;
9339;"E";"toile";"toile";"pers";;;;
9340;"E";"soie";"taffetas";;;;;
9341;"E";"laine";"vert";"vert";"brun";"fin";"Montivilliers";"Normandie"
9342;"E";"laine";"rouge";"rouge";;;"Malines";"Brabant"
9343;"E";"laine";"pers";"pers";;;;
9344;"E";"soie";"satin";"rouge";"graine";;;
9345;"E";"soie";"satin";"pers";;"figuré";;
9346;"M";"NA";"perle";;;;;
9347;"O";"NA";"paillette dorée";;;;;
9348;"E";"laine";"gris";"gris";;;;
9349;"E";"toile";"toile";;;;;
9350;"E";"toile";"toile";;;;;
9351;"F";"NA";"fourrure";;;;;
9352;"F";"NA";"vair";;;;;
9353;"E";"laine";"vert";"vert";;;"Montivilliers";"Normandie"
9354;"E";"laine";"vert";"vert";"gay";;"Rouen";"Normandie"
9355;"E";"laine";"gris";"gris";;;;
9356;"E";"laine";"blanc";"blanc";;;"Clostre";"Dauphiné"
9357;"E";"laine";"gris";"gris";;;;
9358;"E";"laine";"blanc";"blanc";;;"Clostre";"Dauphiné"
9359;"E";"laine";"gris";"gris";;;;
9360;"F";"NA";"martre";;;;;
9361;"F";"NA";"agneau";"noir";;;;
9362;"E";"laine";"gris";"gris";;;"Fribourg";"Allemagne"
9363;"E";"laine";"blanc";"blanc";;;"Clostre";"Dauphiné"
9364;"E";"laine";"brunette";"noir";;;"Bernay";"Normandie"
9365;"E";"laine";"drap";;;;"Maurienne";"Savoie"
9366;"F";"NA";"écureuil";"noir";;;;
9367;"E";"laine";"brunette";"noir";;;"Saint-Loup";"Bourgogne"
9368;"E";"laine";"blanc";"blanc";;;;
9369;"E";"laine";"drap";;;;"Maurienne";"Savoie"
9370;"E";"soie";"soie";;;;;
9371;"E";"laine";"vert";"vert";"obscur";;;
9372;"E";"laine";"blanc";"blanc";;;"Clostre";"Dauphiné"
9373;"E";"toile";"toile";;;;;
9374;"E";"laine";"blanc";"blanc";;;;
9375;"E";"laine";"blanc";"blanc";;;;
9376;"E";"laine";"pers";"pers";;;;
9377;"E";"laine";"vert";"vert";;;;
9378;"E";"laine";"rouge";"rouge";;;;
9379;"E";"laine";"noir";"noir";;;;
9380;"E";"laine";"blanc";"blanc";;;;
9381;"E";"laine";"rouge";"rouge";;;"Louvier";"Normandie"
9382;"E";"laine";"vert";"vert";;;"Louvier";"Normandie"
9383;"E";"laine";"brunette";"noir";;;;
9384;"E";"laine";"pers";"pers";;;"Montivilliers";"Normandie"
9385;"E";"soie";"tiercelin";"noir";;;;
9386;"E";"laine";"brunette";"noir";;;"Lierre";"Belgique"
9387;"E";"laine";"drap";;;;"Maurienne";"Savoie"
9388;"E";"laine";"vert";"vert";;;"Viconté";"Normandie"
9389;"E";"laine";"rouge";"rouge";;;"Malines";"Brabant"
9390;"E";"laine";"drap";;;;"Maurienne";"Savoie"
9391;"E";"laine";"drap";;;;"Maurienne";"Savoie"
9392;"E";"laine";"grisard";"gris";;;"Fougère";"Normandie"
9393;"E";"laine";"gris";"gris";;;"Mont-Pinchon";"Normandie"
9394;"E";"laine";"blanc";"blanc";;;;
9395;"E";"laine";"marbré";"marbré";;;;
9396;"E";"laine";"bruyère";"bruyère";;;;
9397;"E";"laine";"rouge";"rouge";;;"Louvier";"Normandie"
9398;"E";"laine";"blanc";"blanc";;;"Villeneuve";"inconnue"
9399;"E";"toile";"toile";;;;;
9400;"E";"laine";"rouge";"rouge";;;"Pont-d'Arche";"Normandie"
9401;"E";"laine";"rouge";"rouge";;;"Louvier";"Normandie"
9402;"E";"laine";"rouge";"rouge";;;"Louvier";"Normandie"
9403;"E";"laine";"rouge";"rouge";;;"Louvier";"Normandie"
9404;"E";"laine";"vert";"vert";;"fin";"Louvier";"Normandie"
9405;"E";"laine";"brunette";"noir";;;"Saint-Cloud";"île-de-France"
9406;"E";"laine";"blanc";"blanc";;;"Suippes";"Champagne"
9407;"E";"laine";"gris";"brun";;;"Montivilliers";"Normandie"
9408;"E";"laine";"blanc";"blanc";;;"Urban";"inconnue"
9409;"E";"laine";"blanc";"blanc";;;"Gignac";"Languedoc"
9410;"E";"toile";"toile";;;;;
9411;"E";"laine";"drap";;;;"Maurienne";"Savoie"
9412;"E";"laine";"gris";"gris";;;"Saint-Loup";"Bourgogne"
9413;"E";"toile";"toile";;;;"Reims";"Champagne"
9414;"P";"NA";"peau";;;;;
9415;"E";"toile";"toile";;;;"Reims";"Champagne"
9416;"E";"toile";"toile";;;;"Reims";"Champagne"
9417;"E";"toile";"toile";;;;;
9418;"E";"laine";"brunette";"noir";;;"Lierre";"Belgique"
9419;"E";"laine";"vert";"vert";;;"Rouen";"Normandie"
9420;"E";"laine";"drap";;;;"Chambéry";"Savoie"
9421;"E";"toile";"toile";;;;;
9422;"F";"NA";"gris";;;;;
9423;"E";"laine";"vert";"vert";;;"Montivilliers";"Normandie"
9424;"E";"mélangé";"futaine";"blanc";;;;
9425;"F";"NA";"écureuil";"blanc";;;;
9426;"F";"NA";"agneau";"noir";;;;
9427;"F";"NA";"agneau";"noir";;;;
9428;"E";"laine";"brunette";"noir";;;"Lierre";"Belgique"
9429;"E";"laine";"brunette";"noir";;;"Lierre";"Belgique"
9430;"E";"laine";"brunette";"noir";;;"Lierre";"Belgique"
9431;"E";"laine";"brunette";"noir";;;"Saint-Loup";"Bourgogne"
9432;"E";"laine";"brunette";"noir";;;"Saint-Loup";"Bourgogne"
9433;"E";"laine";"brunette";"noir";;;"Saint-Loup";"Bourgogne"
9434;"E";"laine";"brunette";"noir";;;"Saint-Loup";"Bourgogne"
9435;"E";"toile";"toile";"noir";;;;
9436;"E";"toile";"toile";"noir";;;;
9437;"E";"toile";"toile";"noir";;;;
9438;"F";"NA";"agneau";"noir";;;;
9439;"E";"toile";"toile";"noir";;;;
9440;"E";"toile";"toile";"noir";;;;
9441;"E";"toile";"toile";"noir";;;;
9442;"E";"toile";"toile";"noir";;;;
9443;"E";"laine";"brunette";"noir";;;"Saint-Loup";"Bourgogne"
9444;"E";"laine";"brunette";"noir";;;"Malines";"Brabant"
9445;"E";"toile";"toile";"noir";;;;
9447;"E";"laine";"vert";"vert";;;"Laroque d'Olmes";"Languedoc"
9448;"E";"laine";"blanc";"blanc";;;"Clostre";"Dauphiné"
9449;"E";"laine";"drap";;;;"";"valais"
9450;"F";"NA";"écureuil";"blanc";;;;
9451;"F";"NA";"gris";;;;;
9452;"E";"laine";"brunette";"noir";;;"Lierre";"Belgique"
9453;"E";"laine";"brunette";"noir";;;"Malines";"Brabant"
9454;"E";"laine";"brunette";"noir";;;"Malines";"Brabant"
9455;"E";"toile";"toile";;;;;
9456;"E";"toile";"toile";;;"prime";;
9457;"M";"NA";"estoffis";;;;;
9458;"E";"soie";"drap d'or";"blanc";;;;
