"compte";"numTrans";"Ville";"Region";"Occasion";"Date";"Remarques";"AchatMP";"AchatPP";"AchatFA";"AchatDA";"typeAchat";"pagination";"date_ordre";"date_recette";"Prix_Ensemble";"prix_partage"
"7 MI 3,  r. 15 et r. 16, R55";8209;"Genève";"Savoie";;;;1;0;0;0;;"269 v";31/10/1409 00:00:00;;16067;0
"7 MI 3,  r. 15 et r. 16, R55";8210;"Genève";"Savoie";;;;1;0;1;0;;"269 v";31/10/1409 00:00:00;;16069;0
"7 MI 3,  r. 15 et r. 16, R55";8211;"Genève";"Savoie";;;;1;0;0;0;;"269 v";31/10/1409 00:00:00;;16072;0
"7 MI 3,  r. 15 et r. 16, R55";8212;"Genève";"Savoie";;;;1;0;1;0;;"269 v";31/10/1409 00:00:00;;16074;0
"7 MI 3,  r. 15 et r. 16, R55";8213;"Genève";"Savoie";;;"fr. ad 16";1;0;1;0;;"269 v";31/10/1409 00:00:00;;16077;0
"7 MI 3,  r. 15 et r. 16, R55";8214;"Genève";"Savoie";;;"fr. ad 16";1;0;1;0;;"269 v";31/10/1409 00:00:00;;16080;0
"7 MI 3,  r. 15 et r. 16, R55";8215;;;12;;"don en argent ?";1;0;1;0;;"287 v";24/3/1408 00:00:00;;16082;0
"7 MI 3,  r. 15 et r. 16, R55";8216;;;;;;1;0;0;0;;"287 v";4/11/1407 00:00:00;;16083;0
"7 MI 3,  r. 15 et r. 16, R55";8217;;;;;"don en argent ?";0;1;0;0;;"287 v";11/12/1405 00:00:00;;16084;0
"7 MI 3,  r. 15 et r. 16, R55";8218;"Chambéry";"Savoie";;;;0;0;1;0;;"330";24/11/1408 00:00:00;;16086;0
"7 MI 3,  r. 15 et r. 16, R55";8219;"Chambéry";"Savoie";;;;1;0;1;0;;"330";24/11/1408 00:00:00;;16089;0
"7 MI 3,  r. 15 et r. 16, R55";8220;;;;;;0;0;1;0;;"330 v";2/1/1409 00:00:00;;16091;0
"7 MI 3,  r. 15 et r. 16, R55";8221;;;;;;1;0;1;0;;"330 v";2/1/1409 00:00:00;;16093;0
"7 MI 3,  r. 15 et r. 16, R55";8222;;;;;;0;0;0;0;;"330 v";2/1/1409 00:00:00;;16095;0
"7 MI 3,  r. 15 et r. 16, R55";8223;;;;;;0;0;0;0;;"330 v";15/3/1409 00:00:00;;16097;0
"7 MI 3,  r. 15 et r. 16, R55";8224;;;145;;"don en argent ?";0;1;0;0;;"334 v";19/1/1407 00:00:00;;16099;0
"7 MI 3,  r. 15 et r. 16, R55";8225;;;;;"don en argent ?";0;1;0;0;;"353";9/2/1408 00:00:00;;16101;0
"7 MI 3,  r. 15 et r. 16, R55";8226;"Chambéry";"Savoie";;;;1;0;0;0;;"371 a";9/8/1408 00:00:00;;16103;0
"7 MI 3,  r. 15 et r. 16, R55";8227;;;;;"don en argent ?";0;1;0;0;;"373 v";30/4/1407 00:00:00;;16105;0
"7 MI 3,  r. 15 et r. 16, R55";8228;;;;;"don en argent ?";0;0;0;0;;"385";1/12/1406 00:00:00;;16107;0
"7 MI 3,  r. 15 et r. 16, R55";8229;"Paris";"île-de-France";;;;1;0;0;0;;"385";23/8/1407 00:00:00;;16108;0
"7 MI 3,  r. 15 et r. 16, R55";8230;"Paris";"île-de-France";;;;1;0;0;0;;"386";10/2/1408 00:00:00;;16110;0
"7 MI 3,  r. 15 et r. 16, R55";8231;"Paris";"île-de-France";;;;1;0;0;0;;"386 v";5/8/1408 00:00:00;;16112;0
"7 MI 3,  r. 15 et r. 16, R55";8232;;;;;"18 fl. par an pour sa livrée donc ici retard de 5 années, don en argent";0;1;0;0;;"392 v";25/4/1406 00:00:00;;16113;0
"7 MI 3,  r. 15 et r. 16, R55";8233;;;;;"don en argent ?";0;1;0;0;;"395";22/5/1406 00:00:00;;16116;0
"7 MI 3,  r. 15 et r. 16, R55";8234;;;;;;0;1;0;0;;"397";22/11/1408 00:00:00;;16118;0
"7 MI 3,  r. 15 et r. 16, R55";8235;;;12;;"don en argent";0;1;0;0;;"397";20/11/1407 00:00:00;;16120;0
"7 MI 3,  r. 15 et r. 16, R55";8236;;;12;;"don en argent";0;1;0;0;;"400 v";9/8/1408 00:00:00;;16122;0
"7 MI 3,  r. 15 et r. 16, R55";8237;;;12;;"don en argent";0;1;0;0;;"400 v";28/10/1409 00:00:00;;16124;0
"7 MI 3,  r. 15 et r. 16, R55";8238;;;;;;1;0;1;0;;"402";25/5/1408 00:00:00;;16126;0
"7 MI 3,  r. 15 et r. 16, R55";8239;;;;;;0;1;0;0;;"403 v";27/6/1407 00:00:00;;16127;0
"7 MI 3,  r. 15 et r. 16, R55";8240;;;;;;1;0;1;0;;"403 v";28/6/1407 00:00:00;;16129;0
"7 MI 3,  r. 15 et r. 16, R55";8241;;;;;;1;0;1;0;;"404";11/7/1407 00:00:00;;16135;0
"7 MI 3,  r. 15 et r. 16, R55";8242;;;;;;1;0;0;0;;"405";8/7/1407 00:00:00;;16136;0
"7 MI 3,  r. 15 et r. 16, R55";8243;;;;;;0;0;1;0;;"405 v";20/9/1407 00:00:00;;16138;0
"7 MI 3,  r. 15 et r. 16, R55";8244;;;;;;0;0;0;0;;"405 v";20/9/1407 00:00:00;;16140;0
"7 MI 3,  r. 15 et r. 16, R55";8245;;;;;;1;0;0;0;;"405 v";20/9/1407 00:00:00;;16142;0
"7 MI 3,  r. 15 et r. 16, R55";8246;;;;;;0;1;0;0;;"406";7/10/1407 00:00:00;;16143;0
"7 MI 3,  r. 15 et r. 16, R55";8247;;;146;;;1;0;1;0;;"407 v";6/12/1407 00:00:00;;16145;0
"7 MI 3,  r. 15 et r. 16, R55";8248;;;146;;;1;0;0;0;;"407 v";6/12/1407 00:00:00;;16148;0
"7 MI 3,  r. 15 et r. 16, R55";8249;;;;;"don en argent ?";0;1;0;0;;"407 v";19/12/1407 00:00:00;;16149;0
"7 MI 3,  r. 15 et r. 16, R55";8250;;;;;;1;0;1;0;;"408";3/1/1408 00:00:00;;16151;0
"7 MI 3,  r. 15 et r. 16, R55";8251;;;;;"don en argent ?";0;1;0;0;;"408";18/1/1408 00:00:00;;16154;0
"7 MI 3,  r. 15 et r. 16, R55";8252;"Rouen";"Normandie";;;"fr. ad 16";1;0;1;0;;"408 v";31/1/1408 00:00:00;;16156;0
"7 MI 3,  r. 15 et r. 16, R55";8253;;;;;"don en argent ?";0;1;0;0;;"409";27/2/1408 00:00:00;;16158;0
"7 MI 3,  r. 15 et r. 16, R55";8254;"Chambéry";"Savoie";;;;1;0;1;0;;"409";6/3/1408 00:00:00;;16160;0
"7 MI 3,  r. 15 et r. 16, R55";8255;;;;;;0;0;1;0;;"409";26/3/1408 00:00:00;;16163;0
"7 MI 3,  r. 15 et r. 16, R55";8256;"Chambéry";"Savoie";147;;;1;0;0;0;;"410";11/4/1408 00:00:00;;16166;0
"7 MI 3,  r. 15 et r. 16, R55";8257;"Chambéry";"Savoie";148;;;1;0;1;0;;"410 v";11/5/1408 00:00:00;;16168;0
"7 MI 3,  r. 15 et r. 16, R55";8258;;;;;;0;0;0;0;;"410 v";15/5/1408 00:00:00;;16170;0
"7 MI 3,  r. 15 et r. 16, R55";8259;;;;;;1;0;1;0;;"410 v";27/5/1408 00:00:00;;16172;0
"7 MI 3,  r. 15 et r. 16, R55";8260;;;;;;0;0;1;0;;"410 v";27/5/1408 00:00:00;;16177;0
"7 MI 3,  r. 15 et r. 16, R55";8261;;;;;;0;0;1;0;;"410 v";27/5/1408 00:00:00;;16180;0
"7 MI 3,  r. 15 et r. 16, R55";8262;;;;;;0;0;1;0;;"410 v";27/5/1408 00:00:00;;16183;0
"7 MI 3,  r. 15 et r. 16, R55";8263;;;;;;0;0;1;0;;"410 v";27/5/1408 00:00:00;;16186;0
"7 MI 3,  r. 15 et r. 16, R55";8264;"Chambéry";"Savoie";;;;1;0;1;0;;"411";18/6/1408 00:00:00;;16189;0
"7 MI 3,  r. 15 et r. 16, R55";8265;;;;;;0;0;0;0;;"411";18/6/1408 00:00:00;;16196;0
"7 MI 3,  r. 15 et r. 16, R55";8266;;;;;;0;1;0;0;;"411";18/6/1408 00:00:00;;16198;0
"7 MI 3,  r. 15 et r. 16, R55";8267;;;;;;1;0;1;0;;"411 v";22/6/1408 00:00:00;;16201;0
"7 MI 3,  r. 15 et r. 16, R55";8268;;;;;;1;0;0;0;;"412";12/10/1407 00:00:00;;16204;0
"7 MI 3,  r. 15 et r. 16, R55";8269;;;;;;1;0;0;0;;"412";15/10/1407 00:00:00;;16206;0
"7 MI 3,  r. 15 et r. 16, R55";8270;;;;;;1;0;0;0;;"412";18/10/1407 00:00:00;;16208;0
"7 MI 3,  r. 15 et r. 16, R55";8271;;;;;;1;0;0;0;;"412";18/10/1407 00:00:00;;16210;0
"7 MI 3,  r. 15 et r. 16, R55";8272;;;;;;0;0;0;0;;"412";18/10/1407 00:00:00;;16212;0
"7 MI 3,  r. 15 et r. 16, R55";8273;;;;;;1;0;1;0;;"412 v";18/11/1407 00:00:00;;16214;0
"7 MI 3,  r. 15 et r. 16, R55";8274;;;;;;1;0;0;0;;"412 v";18/11/1407 00:00:00;;16216;0
"7 MI 3,  r. 15 et r. 16, R55";8275;;;;;;1;0;1;0;;"412 v";18/11/1407 00:00:00;;16224;0
"7 MI 3,  r. 15 et r. 16, R55";8276;;;;;;1;0;1;0;;"414";5/6/1408 00:00:00;;16227;0
"7 MI 3,  r. 15 et r. 16, R55";8277;;;;;;1;0;0;0;;"414 v";5/6/1408 00:00:00;;16229;0
"7 MI 3,  r. 15 et r. 16, R55";8278;;;;;;1;0;0;0;;"416 v";10/10/1408 00:00:00;;16231;0
"7 MI 3,  r. 15 et r. 16, R55";8279;;;;;;1;0;1;0;;"416 v";10/10/1408 00:00:00;;16234;0
"7 MI 3,  r. 15 et r. 16, R55";8280;;;;;;0;0;0;0;;"416 v";10/10/1408 00:00:00;;16239;0
"7 MI 3,  r. 15 et r. 16, R55";8281;;;;;"don en argent";0;1;0;0;;"417";16/11/1408 00:00:00;;16241;0
"7 MI 3,  r. 15 et r. 16, R55";8282;;;;;"don en argent ?";0;1;0;0;;"417";17/11/1408 00:00:00;;16243;0
"7 MI 3,  r. 15 et r. 16, R55";8283;;;;;"don en argent ?";0;1;0;0;;"417";17/11/1408 00:00:00;;16245;0
"7 MI 3,  r. 15 et r. 16, R55";8284;;;;;"don en argent ?";0;1;0;0;;"417";19/11/1408 00:00:00;;16246;0
"7 MI 3,  r. 15 et r. 16, R55";8285;"Chambéry";"Savoie";149;;;1;0;1;0;;"418";13/7/1408 00:00:00;;16248;0
"7 MI 3,  r. 15 et r. 16, R55";8286;"Chambéry";"Savoie";149;;;1;0;1;0;;"418";13/7/1408 00:00:00;;16250;0
"7 MI 3,  r. 15 et r. 16, R55";8287;"Chambéry";"Savoie";149;;;0;0;0;0;;"418 v";13/7/1408 00:00:00;;16252;0
"7 MI 3,  r. 15 et r. 16, R55";8288;"Chambéry";"Savoie";;;;1;0;0;0;;"418 v";13/7/1408 00:00:00;;16254;0
"7 MI 3,  r. 15 et r. 16, R55";8289;;;149;;;0;1;0;0;;"418 v";15/7/1408 00:00:00;;16256;0
"7 MI 3,  r. 15 et r. 16, R55";8290;"Chambéry";"Savoie";;;;0;1;0;0;;"418 v";15/7/1408 00:00:00;;16258;0
"7 MI 3,  r. 15 et r. 16, R55";8291;"Chambéry";"Savoie";149;;;1;0;0;0;;"418 v";15/7/1408 00:00:00;;16260;0
"7 MI 3,  r. 15 et r. 16, R55";8292;"Chambéry";"Savoie";149;;;1;0;1;0;;"418 v";15/7/1408 00:00:00;;16262;0
"7 MI 3,  r. 15 et r. 16, R55";8293;"Chambéry";"Savoie";149;;;1;0;1;0;;"418 v";15/7/1408 00:00:00;;16264;0
"7 MI 3,  r. 15 et r. 16, R55";8294;"Chambéry";"Savoie";149;;;1;0;0;0;;"418 v";15/7/1408 00:00:00;;16269;0
"7 MI 3,  r. 15 et r. 16, R55";8295;"Chambéry";"Savoie";149;;;0;0;1;0;;"418 v";15/7/1408 00:00:00;;16272;0
"7 MI 3,  r. 15 et r. 16, R55";8296;"Chambéry";"Savoie";149;;;1;0;1;0;;"419";15/7/1408 00:00:00;;16273;0
"7 MI 3,  r. 15 et r. 16, R55";8297;"Chambéry";"Savoie";149;;;1;0;0;0;;"419";15/7/1408 00:00:00;;16276;0
"7 MI 3,  r. 15 et r. 16, R55";8298;"Chambéry";"Savoie";149;;;0;0;0;0;;"419";;;16278;0
"7 MI 3,  r. 15 et r. 16, R55";8299;"Chambéry";"Savoie";149;;;1;0;1;0;;"419";15/7/1408 00:00:00;;16280;0
"7 MI 3,  r. 15 et r. 16, R55";8300;"Chambéry";"Savoie";;;;1;0;1;0;;"419 v";1/8/1408 00:00:00;;16283;0
"7 MI 3,  r. 15 et r. 16, R55";8301;;;149;;;0;1;0;0;;"419 v";1/8/1408 00:00:00;;16286;0
"7 MI 3,  r. 15 et r. 16, R55";8302;"Chambéry";"Savoie";149;;;0;0;0;0;;"419 v";1/8/1408 00:00:00;;16288;0
"7 MI 3,  r. 15 et r. 16, R55";8303;"Chambéry";"Savoie";149;;;0;0;0;0;;"419 v";1/8/1408 00:00:00;;16290;0
"7 MI 3,  r. 15 et r. 16, R55";8304;"Chambéry";"Savoie";149;;;0;0;1;0;;"419 v";1/8/1408 00:00:00;;16292;0
"7 MI 3,  r. 15 et r. 16, R55";8305;"Chambéry";"Savoie";149;;;0;0;1;0;;"419 v";1/8/1408 00:00:00;;16296;0
"7 MI 3,  r. 15 et r. 16, R55";8306;;;149;;;0;1;0;0;;"419 v";1/8/1408 00:00:00;;16298;0
"7 MI 3,  r. 15 et r. 16, R55";8307;"Chambéry";"Savoie";149;;;0;0;1;0;;"419 v";;;16300;0
"7 MI 3,  r. 15 et r. 16, R55";8308;"Chambéry";"Savoie";;;;0;0;1;0;;"421";1/8/1408 00:00:00;;16302;0
"7 MI 3,  r. 15 et r. 16, R55";8309;"Suse";"Italie";;;;0;0;0;0;;"421";1/8/1408 00:00:00;;16304;0
"7 MI 3,  r. 15 et r. 16, R55";8310;"Chambéry";"Savoie";149;;;0;0;0;0;;"421";1/8/1408 00:00:00;;16306;0
"7 MI 3,  r. 15 et r. 16, R55";8311;"Rivolle";"Italie";149;;;1;0;1;0;;"421 v";15/9/1408 00:00:00;;16307;0
"7 MI 3,  r. 15 et r. 16, R55";8312;"Rivolle";"Italie";149;;;0;0;1;0;;"421 v";15/9/1408 00:00:00;;16308;0
"7 MI 3,  r. 15 et r. 16, R55";8313;"Rivolle";"Italie";149;;;0;0;1;0;;"421 v";15/9/1408 00:00:00;;16310;0
"7 MI 3,  r. 15 et r. 16, R55";8314;;;149;;"don en argent";0;1;0;0;;"421 v";15/9/1408 00:00:00;;16312;0
"7 MI 3,  r. 15 et r. 16, R55";8315;"Avilliane";"Italie";149;;;1;0;1;0;;"421 v";15/9/1408 00:00:00;;16314;0
"7 MI 3,  r. 15 et r. 16, R55";8316;"Chierie";"Italie";149;;;1;0;1;0;;"421 v";28/9/1408 00:00:00;;16316;0
"7 MI 3,  r. 15 et r. 16, R55";8317;"Venise";"Italie";149;;;1;0;1;0;;"421 v";28/9/1408 00:00:00;;16327;0
"7 MI 3,  r. 15 et r. 16, R55";8318;"Yvrée";"Italie";;;;1;0;1;0;;"422";31/10/1408 00:00:00;;16330;0
"7 MI 3,  r. 15 et r. 16, R55";8319;;;149;;;1;0;0;0;;"422";31/10/1408 00:00:00;;16331;0
"7 MI 3,  r. 15 et r. 16, R55";8320;"Yvrée";"Italie";149;;;1;0;0;0;;"422";31/10/1408 00:00:00;;16333;0
"7 MI 3,  r. 15 et r. 16, R55";8321;"Yvrée";"Italie";149;;;1;0;0;0;;"422";31/10/1408 00:00:00;;16335;0
"7 MI 3,  r. 15 et r. 16, R55";8322;;;149;;;0;0;0;0;;"422";31/10/1408 00:00:00;;16336;0
"7 MI 3,  r. 15 et r. 16, R55";8323;"Yvrée";"Italie";149;;;0;0;0;0;;"422";31/10/1408 00:00:00;;16338;0
"7 MI 3,  r. 15 et r. 16, R55";8324;"Aoste";"Italie";149;;;1;0;1;0;;"422 v";16/11/1408 00:00:00;;16340;0
"7 MI 3,  r. 15 et r. 16, R55";8325;"Aoste";"Italie";149;;;1;0;0;0;;"422 v";16/11/1408 00:00:00;;16343;0
"7 MI 3,  r. 15 et r. 16, R55";8326;"Aoste";"Italie";149;;;1;0;0;0;;"422 v";16/11/1408 00:00:00;;16345;0
"7 MI 3,  r. 15 et r. 16, R55";8327;"Chambéry";"Savoie";149;;;1;0;1;0;;"422 v";27/11/1408 00:00:00;;16347;0
"7 MI 3,  r. 15 et r. 16, R55";8328;"Chambéry";"Savoie";;;;1;0;1;0;;"423";15/3/1408 00:00:00;;16349;0
"7 MI 3,  r. 15 et r. 16, R55";8329;"Chambéry";"Savoie";;;;1;0;0;0;;"423";15/3/1408 00:00:00;;16352;0
"7 MI 3,  r. 15 et r. 16, R55";8330;"Chambéry";"Savoie";;;;1;0;1;0;;"423 v";21/3/1408 00:00:00;;16353;0
"7 MI 3,  r. 15 et r. 16, R55";8331;"Chambéry";"Savoie";;;;1;0;1;0;;"423 v";21/3/1408 00:00:00;;16356;0
"7 MI 3,  r. 15 et r. 16, R55";8332;"Chambéry";"Savoie";;;;1;0;1;0;;"423 v";6/4/1408 00:00:00;;16359;0
"7 MI 3,  r. 15 et r. 16, R55";8333;"Chambéry";"Savoie";;;;1;0;0;0;;"423 v";6/4/1408 00:00:00;;16362;0
"7 MI 3,  r. 15 et r. 16, R55";8334;"Chambéry";"Savoie";;;;1;0;1;0;;"423 v";6/4/1408 00:00:00;;16364;0
"7 MI 3,  r. 15 et r. 16, R55";8335;"Chambéry";"Savoie";;;;0;0;0;0;;"423 v";6/4/1408 00:00:00;;16366;0
"7 MI 3,  r. 15 et r. 16, R55";8336;"Evian";"Savoie";;;;1;0;1;0;;"424 v";4/3/1408 00:00:00;;16371;0
"7 MI 3,  r. 15 et r. 16, R55";8337;"Chambéry";"Savoie";;;;1;0;1;0;;"425 v";4/5/1408 00:00:00;;16373;0
"7 MI 3,  r. 15 et r. 16, R55";8338;"Chambéry";"Savoie";150;;;1;0;0;0;;"425 v";4/5/1408 00:00:00;;16375;0
"7 MI 3,  r. 15 et r. 16, R55";8339;"Chambéry";"Savoie";150;;;1;0;0;0;;"425 v";4/5/1408 00:00:00;;16377;0
"7 MI 3,  r. 15 et r. 16, R55";8340;"Chambéry";"Savoie";150;;;0;1;0;0;;"426";4/5/1408 00:00:00;;16379;0
"7 MI 3,  r. 15 et r. 16, R55";8341;"Chambéry";"Savoie";150;;;1;0;0;0;;"426";4/5/1408 00:00:00;;16381;0
"7 MI 3,  r. 15 et r. 16, R55";8342;"Chambéry";"Savoie";150;;;0;1;0;0;;"426";4/5/1408 00:00:00;;16383;0
"7 MI 3,  r. 15 et r. 16, R55";8343;;;150;;;0;0;0;0;;"426";4/5/1408 00:00:00;;16385;0
"7 MI 3,  r. 15 et r. 16, R55";8344;;;150;;;1;0;0;0;;"426";4/5/1408 00:00:00;;16387;0
"7 MI 3,  r. 15 et r. 16, R55";8345;;;150;;;0;0;1;0;;"426";4/5/1408 00:00:00;;16389;0
"7 MI 3,  r. 15 et r. 16, R55";8346;"Chambéry";"Savoie";150;;;1;0;1;0;;"426";4/5/1408 00:00:00;;16391;0
"7 MI 3,  r. 15 et r. 16, R55";8347;"Chambéry";"Savoie";150;;;1;0;1;0;;"426";4/5/1408 00:00:00;;16393;0
"7 MI 3,  r. 15 et r. 16, R55";8348;"Chambéry";"Savoie";150;;;1;0;1;0;;"426";4/5/1408 00:00:00;;16397;0
"7 MI 3,  r. 15 et r. 16, R55";8349;"Chambéry";"Savoie";150;;;0;1;0;0;;"426";4/5/1408 00:00:00;;16399;0
"7 MI 3,  r. 15 et r. 16, R55";8350;"Chambéry";"Savoie";150;;;1;0;1;0;;"426";4/5/1408 00:00:00;;16401;0
"7 MI 3,  r. 15 et r. 16, R55";8351;"Chambéry";"Savoie";150;;;0;1;0;0;;"426";4/5/1408 00:00:00;;16403;0
"7 MI 3,  r. 15 et r. 16, R55";8352;"Chambéry";"Savoie";150;;;0;0;0;0;;"426";4/5/1408 00:00:00;;16405;0
"7 MI 3,  r. 15 et r. 16, R55";8353;"Chambéry";"Savoie";150;;;0;1;0;0;;"426";4/5/1408 00:00:00;;16407;0
"7 MI 3,  r. 15 et r. 16, R55";8354;"Chambéry";"Savoie";150;;;1;0;1;0;;"426";4/5/1408 00:00:00;;16409;0
"7 MI 3,  r. 15 et r. 16, R55";8355;"Chambéry";"Savoie";150;;;1;0;1;0;;"427";5/5/1408 00:00:00;;16412;0
"7 MI 3,  r. 15 et r. 16, R55";8356;"Chambéry";"Savoie";150;;;1;0;0;0;;"427";19/5/1408 00:00:00;;16414;0
"7 MI 3,  r. 15 et r. 16, R55";8357;"Chambéry";"Savoie";150;;;1;0;0;0;;"427";21/5/1408 00:00:00;;16416;0
"7 MI 3,  r. 15 et r. 16, R55";8358;"Chambéry";"Savoie";150;;;1;0;0;0;;"427";21/5/1408 00:00:00;;16417;0
"7 MI 3,  r. 15 et r. 16, R55";8359;"Chambéry";"Savoie";150;;;0;0;0;0;;"427";21/5/1408 00:00:00;;16419;0
"7 MI 3,  r. 15 et r. 16, R55";8360;;;;;;1;0;1;0;;"428";3/12/1408 00:00:00;;16421;0
"7 MI 3,  r. 15 et r. 16, R55";8361;;;;;;0;0;0;0;;"428";;;;0
"7 MI 3,  r. 15 et r. 16, R55";8362;;;;;;1;0;0;0;;"428";22/12/1408 00:00:00;;16423;0
"7 MI 3,  r. 15 et r. 16, R55";8363;"Chambéry";"Savoie";;;;1;0;1;0;;"428";22/12/1408 00:00:00;;16424;0
"7 MI 3,  r. 15 et r. 16, R55";8364;"Chambéry";"Savoie";;;;1;0;0;0;;"428 v";22/12/1408 00:00:00;;16426;0
"7 MI 3,  r. 15 et r. 16, R55";8365;"Chambéry";"Savoie";;;;1;0;1;0;;"428 v";21/12/1408 00:00:00;;16427;0
"7 MI 3,  r. 15 et r. 16, R55";8366;;;;;;0;1;0;0;;"429";23/12/1408 00:00:00;;16430;0
"7 MI 3,  r. 15 et r. 16, R55";8367;;;;;;1;0;0;0;;"429";23/12/1408 00:00:00;;16432;0
"7 MI 3,  r. 15 et r. 16, R55";8368;"Chambéry";"Savoie";;;;1;0;1;0;;"429";23/12/1408 00:00:00;;16434;0
"7 MI 3,  r. 15 et r. 16, R55";8369;;;;;;0;0;1;0;;"430";23/12/1408 00:00:00;;16436;0
"7 MI 3,  r. 15 et r. 16, R55";8370;"Bourg-en -Bresse";"Bresse";;;;1;0;1;0;;"430";23/12/1408 00:00:00;;16438;0
"7 MI 3,  r. 15 et r. 16, R55";8371;"Bourg-en -Bresse";"Bresse";;;;1;0;1;0;;"430";23/12/1408 00:00:00;;16440;0
"7 MI 3,  r. 15 et r. 16, R55";8372;"Bourg-en -Bresse";"Bresse";;;;1;0;0;0;;"430";23/12/1408 00:00:00;;16444;0
"7 MI 3,  r. 15 et r. 16, R55";8373;"Bourg-en -Bresse";"Bresse";;;;0;1;0;0;;"430";26/3/1409 00:00:00;;16446;0
"7 MI 3,  r. 15 et r. 16, R55";8374;"Bourg-en -Bresse";"Bresse";;;;1;0;1;0;;"431 v";28/3/1409 00:00:00;;16448;0
"7 MI 3,  r. 15 et r. 16, R55";8375;"Bourg-en -Bresse";"Bresse";151;;"don en argent";0;0;0;0;;"431 v";28/3/1409 00:00:00;;16451;0
"7 MI 3,  r. 15 et r. 16, R55";8376;"Chambéry";"Savoie";;;;1;0;1;0;;"431 v";12/5/1409 00:00:00;;16453;0
"7 MI 3,  r. 15 et r. 16, R55";8377;"Chambéry";"Savoie";;;;1;0;1;0;;"431 v";22/5/1409 00:00:00;;16455;0
"7 MI 3,  r. 15 et r. 16, R55";8378;;;152;;;0;0;0;0;;"439";;;16457;0
"7 MI 3,  r. 15 et r. 16, R55";8379;;;;;;0;1;0;0;;"440";16/2/1410 00:00:00;;16459;0
"7 MI 3,  r. 15 et r. 16, R55";8380;;;;;;1;0;1;0;;"441 v";2/8/1409 00:00:00;;16460;0
"7 MI 3,  r. 15 et r. 16, R55";8381;;;;;;1;0;1;0;;"441 v";7/8/1409 00:00:00;;16463;0
"7 MI 3,  r. 15 et r. 16, R55";8382;;;;;;1;0;1;0;;"441 v";7/8/1409 00:00:00;;16465;0
"7 MI 3,  r. 15 et r. 16, R55";8383;;;;;;0;1;0;0;;"441 v";7/8/1409 00:00:00;;16467;0
"7 MI 3,  r. 15 et r. 16, R55";8384;"Aoste";"Italie";;;;1;0;0;0;;"442";8/8/1409 00:00:00;;16469;0
"7 MI 3,  r. 15 et r. 16, R55";8385;;;;;;1;0;1;0;;"442";21/8/1409 00:00:00;;16471;0
"7 MI 3,  r. 15 et r. 16, R55";8386;"Chambéry";"Savoie";;;;1;0;1;0;;"442";1/10/1409 00:00:00;;16473;0
"7 MI 3,  r. 15 et r. 16, R55";8387;;;;;;1;0;0;0;;"442";1/10/1409 00:00:00;;16475;0
"7 MI 3,  r. 15 et r. 16, R55";8388;;;;;;1;0;1;0;;"443";16/9/1409 00:00:00;;16477;0
"7 MI 3,  r. 15 et r. 16, R55";8389;"Chambéry";"Savoie";;;;0;0;0;0;;"443";16/9/1409 00:00:00;;16480;0
"7 MI 3,  r. 15 et r. 16, R55";8390;;;;;;1;0;0;0;;"443";16/9/1408 00:00:00;;16482;0
"7 MI 3,  r. 15 et r. 16, R55";8391;;;;;;0;0;1;0;;"443 v";31/10/1409 00:00:00;;16486;0
"7 MI 3,  r. 15 et r. 16, R55";8392;"Genève";"Savoie";;;;1;0;1;0;;"444";30/11/1409 00:00:00;;16489;0
"7 MI 3,  r. 15 et r. 16, R55";8393;;;;;;0;1;0;0;;"444";7/11/1409 00:00:00;;16491;0
"7 MI 3,  r. 15 et r. 16, R55";8394;"Genève";"Savoie";;;;0;0;0;0;;"444 v";7/11/1409 00:00:00;;16493;0
"7 MI 3,  r. 15 et r. 16, R55";8395;;;153;;;1;0;1;0;;"445";2/12/1409 00:00:00;;16495;0
"7 MI 3,  r. 15 et r. 16, R55";8396;;;;;;0;1;0;0;;"445 v";10/12/1409 00:00:00;;16497;0
"7 MI 3,  r. 15 et r. 16, R55";8397;"Thonon";"Savoie";;;;1;0;1;0;;"445 v";21/1/1410 00:00:00;;16499;0
"7 MI 3,  r. 15 et r. 16, R55";8398;"Thonon";"Savoie";;;;1;0;1;0;;"445 v";21/1/1410 00:00:00;;16501;0
"7 MI 3,  r. 15 et r. 16, R55";8399;;;;;"don en argent";0;1;0;0;;"445 v";21/1/1410 00:00:00;;16504;0
"7 MI 3,  r. 15 et r. 16, R55";8400;;;;;;0;0;0;0;;"446 v";20/1/1410 00:00:00;;16506;0
"7 MI 3,  r. 15 et r. 16, R55";8401;"Genève";"Savoie";;;;1;0;0;0;;"446 v";22/1/1410 00:00:00;;16508;0
"7 MI 3,  r. 15 et r. 16, R55";8402;;;;;;0;0;1;0;;"447 v";9/3/1410 00:00:00;;16509;0
"7 MI 3,  r. 15 et r. 16, R55";8403;;;;;;0;1;0;0;;"447 v";11/3/1410 00:00:00;;16510;0
"7 MI 3,  r. 15 et r. 16, R55";8404;;;;;;1;0;1;0;;"449";9/5/1410 00:00:00;;16512;0
"7 MI 3,  r. 15 et r. 16, R55";8405;"Chambéry";"Savoie";;;;1;0;0;0;;"449";9/5/1410 00:00:00;;16514;0
"7 MI 3,  r. 15 et r. 16, R55";8406;"Chambéry";"Savoie";;;;1;0;1;0;;"449";9/5/1410 00:00:00;;16516;0
